"Time";"12-0";"Time";"13-0";"Time";"69-0";"Time";"71-0";"Time";"73-0";"Time";"74-0";"Time";"67-0";"Time";"4-0";"Time";"17-0";
"Time";"0C - Engine RPM";"Time";"0D - Vehicle Speed";"Time";"45 - Relative Throttle Position";"Time";"47 - Absolute Throttle Position B";"Time";"49 - Accelerator Pedal Position D";"Time";"4A - Accelerator Pedal Position E";"Time";"43 - Absolute Load Value";"Time";"04 - Calculated Load Value";"Time";"11 - Absolute Throttle Position";
"Time";"rpm";"Time";"km/h";"Time";"%";"Time";"%";"Time";"%";"Time";"%";"Time";"%";"Time";"%";"Time";"%";
"13:06:09.942";"1502";"13:06:10.015";"15";"13:06:13.268";"40,3921568627451";"13:06:10.790";"32,156862745098";"13:06:10.862";"26,6666666666667";"13:06:13.484";"21,1764705882353";"13:06:09.727";"29,0196078431373";"13:06:10.434";"16,4705882352941";"13:06:11.777";"34,9058";
