"Time";"12-0";"Time";"13-0";"Time";"69-0";"Time";"71-0";"Time";"73-0";"Time";"74-0";"Time";"67-0";"Time";"4-0";"Time";"17-0";
"Time";"0C - Engine RPM";"Time";"0D - Vehicle Speed";"Time";"45 - Relative Throttle Position";"Time";"47 - Absolute Throttle Position B";"Time";"49 - Accelerator Pedal Position D";"Time";"4A - Accelerator Pedal Position E";"Time";"43 - Absolute Load Value";"Time";"04 - Calculated Load Value";"Time";"11 - Absolute Throttle Position";
"Time";"rpm";"Time";"km/h";"Time";"%";"Time";"%";"Time";"%";"Time";"%";"Time";"%";"Time";"%";"Time";"%";
"13:06:53.453";"2784";"13:06:56.320";"51";"13:06:54.137";"16,078431372549";"13:06:54.204";"37,2549019607843";"13:06:53.704";"33,3333333333333";"13:06:56.594";"14,1176470588235";"13:06:53.825";"50,1960784313725";"13:06:55.572";"38,8235294117647";"13:06:59.283";"50,5938";
"13:06:55.138";"1948";"13:07:04.953";"73";"13:06:57.007";"9,01960784313725";"13:06:58.330";"34,5098039215686";"13:06:55.388";"28,6274509803922";"13:06:57.849";"13,7254901960784";"13:06:54.388";"45,4901960784314";"13:06:56.723";"36,8627450980392";"13:07:06.764";"44,7108";
"13:06:55.699";"1867";"13:07:09.636";"76";"13:07:00.722";"51,7647058823529";"13:07:00.182";"59,6078431372549";"13:06:56.523";"28,2352941176471";"13:07:02.161";"22,3529411764706";"13:06:54.948";"39,2156862745098";"13:06:58.599";"42,7450980392157";"13:07:10.162";"15,2958";
"13:07:01.201";"3173";"13:07:15.762";"69";"13:07:01.955";"49,8039215686275";"13:07:02.025";"58,0392156862745";"13:06:57.772";"27,843137254902";"13:07:02.771";"21,5686274509804";"13:06:55.508";"29,8039215686275";"13:07:01.677";"91,3725490196078";"13:07:14.915";"14,5114";
"13:07:03.651";"3522";"13:07:19.513";"55";"13:07:04.404";"45,4901960784314";"13:07:06.385";"55,2941176470588";"13:07:00.862";"46,2745098039216";"13:07:06.541";"21,5686274509804";"13:06:56.067";"27,843137254902";"13:07:02.291";"94,5098039215686";"13:07:22.333";"14,9036";
