"Time";"12-0";"Time";"13-0";"Time";"69-0";"Time";"71-0";"Time";"73-0";"Time";"74-0";"Time";"67-0";"Time";"4-0";"Time";"17-0";
"Time";"0C - Engine RPM";"Time";"0D - Vehicle Speed";"Time";"45 - Relative Throttle Position";"Time";"47 - Absolute Throttle Position B";"Time";"49 - Accelerator Pedal Position D";"Time";"4A - Accelerator Pedal Position E";"Time";"43 - Absolute Load Value";"Time";"04 - Calculated Load Value";"Time";"11 - Absolute Throttle Position";
"Time";"rpm";"Time";"km/h";"Time";"%";"Time";"%";"Time";"%";"Time";"%";"Time";"%";"Time";"%";"Time";"%";
"13:04:33.732";"2394";"13:04:31.813";"54";"13:04:34.546";"6,66666666666667";"13:04:33.961";"33,7254901960784";"13:04:33.363";"25,0980392156863";"13:04:33.439";"12,156862745098";"13:04:32.178";"24,7058823529412";"13:04:32.913";"22,7450980392157";"13:04:34.949";"16,8646";
"13:04:34.401";"2319";"13:04:37.494";"49";"13:04:37.565";"5,88235294117647";"13:04:34.621";"33,3333333333333";"13:04:35.887";"23,5294117647059";"13:04:34.754";"11,7647058823529";"13:04:32.839";"17,6470588235294";"13:04:35.479";"16,8627450980392";"13:04:40.985";"14,5114";
"13:04:43.464";"938";"13:04:39.307";"46";"13:04:38.772";"5,09803921568627";"13:04:41.863";"31,7647058823529";"13:04:38.907";"19,2156862745098";"13:04:35.352";"11,7647058823529";"13:04:33.505";"16,4705882352941";"13:04:39.704";"12,9411764705882";"13:04:41.592";"14,1192";
