Monitoramento e Diagnóstico - ECU v2.0

Data: 04/06/2016
Hora: 11:49

Versão da aplicação: 2.6.5.0
Firmware Gerenciamento: 1.5.5
Firmware Sincronismo: 1.2.8
Firmware Comunicação: 1.3.1

Ensaio para identificação do sistema 'veículo+ECUv2'
Entrada u(t): Ref de Torque (pedal)
Saída y(t): Velocidade (km/h)
Taxa de amostragem (ms): 50
Tempo de medição (s): 40
Instante do degrau (s): 5
Amplitude do degrau: 35
Marcha Engatada: 3
Modo de operação: Normal
Temperatura do Motor: 90,10ºC

t0_Aquisicao(ms); tf_Aquisicao(ms); RefTorque; Veloc(km/h); RefTorque (ECU); Rotacao; RefVB; VB; MAP(kPa); Tinj(ms);
3529; 3546; 0,00; 18; 0,00; 935; 550; 551; 28,71; 3,92;
3579; 3594; 0,00; 18; 0,00; 937; 550; 552; 27,00; 3,91;
3629; 3642; 0,00; 18; 0,00; 929; 550; 552; 28,35; 3,92;
3679; 3690; 0,00; 18; 0,00; 930; 550; 551; 27,02; 3,92;
3729; 3738; 0,00; 18; 0,00; 930; 550; 550; 28,46; 3,93;
3779; 3786; 0,00; 18; 0,00; 941; 550; 552; 27,02; 3,96;
3829; 3850; 0,00; 18; 0,00; 930; 550; 552; 28,43; 3,93;
3879; 3898; 0,00; 18; 0,00; 921; 550; 551; 27,05; 3,93;
3929; 3946; 0,00; 18; 0,00; 921; 550; 552; 27,69; 3,94;
3979; 3994; 0,00; 18; 0,00; 939; 550; 551; 27,24; 3,95;
4029; 4042; 0,00; 18; 0,00; 933; 550; 551; 27,49; 3,96;
4079; 4090; 0,00; 18; 0,00; 933; 550; 549; 28,38; 3,94;
4129; 4138; 0,00; 18; 0,00; 933; 550; 551; 27,38; 3,94;
4179; 4186; 0,00; 18; 0,00; 932; 550; 552; 28,68; 3,95;
4229; 4250; 0,00; 18; 0,00; 928; 550; 553; 26,91; 3,96;
4279; 4298; 0,00; 18; 0,00; 933; 550; 551; 28,57; 3,96;
4329; 4346; 0,00; 18; 0,00; 930; 550; 551; 27,08; 3,96;
4379; 4394; 0,00; 18; 0,00; 930; 550; 551; 28,60; 3,96;
4429; 4449; 0,00; 18; 0,00; 936; 550; 552; 27,22; 3,94;
4479; 4497; 0,00; 18; 0,00; 931; 550; 552; 28,13; 3,94;
4529; 4545; 0,00; 18; 0,00; 938; 550; 551; 27,08; 3,94;
4579; 4593; 0,00; 18; 0,00; 938; 550; 551; 27,71; 3,94;
4629; 4641; 0,00; 18; 0,00; 934; 550; 552; 27,44; 3,94;
4679; 4689; 0,00; 18; 0,00; 937; 550; 554; 27,47; 3,93;
4729; 4737; 0,00; 18; 0,00; 938; 550; 552; 28,98; 3,93;
4780; 4785; 0,00; 18; 0,00; 938; 550; 550; 27,00; 3,93;
4829; 4849; 0,00; 18; 0,00; 933; 550; 551; 28,40; 3,97;
4879; 4897; 0,00; 18; 0,00; 938; 550; 551; 26,94; 3,94;
4929; 4945; 0,00; 18; 0,00; 939; 550; 551; 28,29; 3,95;
4979; 4993; 0,00; 18; 0,00; 937; 550; 551; 27,13; 3,95;
5029; 5041; 35,00; 18; 34,90; 937; 558; 551; 27,80; 3,94;
5079; 5089; 35,00; 18; 34,90; 943; 599; 554; 27,02; 4,48;
5129; 5147; 35,00; 18; 34,90; 940; 641; 615; 28,40; 4,48;
5179; 5195; 35,00; 18; 34,90; 944; 683; 640; 32,58; 5,03;
5229; 5243; 35,00; 18; 34,90; 944; 724; 662; 34,43; 5,03;
5279; 5291; 35,00; 18; 34,90; 955; 766; 687; 39,73; 5,64;
5329; 5339; 35,00; 18; 34,90; 962; 808; 699; 41,83; 6,48;
5380; 5387; 35,00; 18; 34,90; 981; 849; 783; 49,38; 7,36;
5429; 5434; 35,00; 18; 34,90; 997; 937; 848; 57,33; 7,36;
5480; 5498; 35,00; 19; 34,90; 1030; 937; 939; 68,36; 8,92;
5529; 5547; 35,00; 19; 34,90; 1030; 937; 931; 77,23; 11,21;
5579; 5595; 35,00; 19; 34,90; 1055; 937; 933; 79,66; 12,38;
5629; 5642; 35,00; 19; 34,90; 1109; 937; 927; 78,30; 12,72;
5679; 5690; 35,00; 21; 34,90; 1130; 937; 928; 78,44; 12,35;
5729; 5738; 35,00; 22; 34,90; 1170; 937; 928; 78,28; 12,36;
5779; 5786; 35,00; 22; 34,90; 1217; 937; 927; 77,64; 12,28;
5830; 5850; 35,00; 23; 34,90; 1253; 937; 928; 76,95; 12,22;
5879; 5898; 35,00; 23; 34,90; 1288; 937; 928; 76,54; 12,18;
5929; 5946; 35,00; 25; 34,90; 1329; 937; 931; 77,01; 12,08;
5979; 5998; 35,00; 26; 34,90; 1367; 937; 926; 78,08; 11,95;
6029; 6046; 35,00; 27; 34,90; 1400; 937; 927; 74,77; 11,90;
6079; 6094; 35,00; 27; 34,90; 1471; 937; 935; 74,57; 11,78;
6129; 6142; 35,00; 29; 34,90; 1500; 937; 934; 74,38; 11,56;
6179; 6190; 35,00; 30; 34,90; 1532; 937; 932; 73,00; 11,50;
6230; 6238; 35,00; 30; 34,90; 1560; 937; 935; 72,39; 11,43;
6280; 6286; 35,00; 31; 34,90; 1618; 937; 936; 73,88; 11,31;
6329; 6350; 35,00; 33; 34,90; 1647; 937; 935; 70,73; 11,27;
6379; 6398; 35,00; 33; 34,90; 1706; 937; 935; 69,57; 11,17;
6429; 6446; 35,00; 34; 34,90; 1731; 937; 936; 70,32; 11,08;
6479; 6494; 35,00; 34; 34,90; 1752; 937; 939; 69,52; 11,04;
6530; 6542; 35,00; 35; 34,90; 1801; 937; 936; 68,94; 11,01;
6579; 6590; 35,00; 37; 34,90; 1827; 937; 935; 68,19; 10,91;
6629; 6638; 35,00; 37; 34,90; 1867; 937; 936; 67,69; 10,76;
6679; 6686; 35,00; 38; 34,90; 1909; 937; 935; 66,17; 10,72;
6729; 6750; 35,00; 38; 34,90; 1935; 937; 936; 66,34; 10,58;
6779; 6798; 35,00; 39; 34,90; 1981; 937; 939; 67,92; 10,47;
6829; 6846; 35,00; 39; 34,90; 1992; 937; 936; 65,18; 10,36;
6879; 6894; 35,00; 41; 34,90; 2035; 937; 934; 64,16; 10,23;
6929; 6942; 35,00; 42; 34,90; 2077; 937; 935; 65,40; 10,20;
6980; 6990; 35,00; 42; 34,90; 2108; 937; 937; 62,42; 9,94;
7029; 7038; 35,00; 42; 34,90; 2126; 937; 936; 63,69; 9,99;
7079; 7086; 35,00; 43; 34,90; 2167; 937; 935; 61,78; 9,90;
7129; 7150; 35,00; 43; 34,90; 2201; 937; 940; 60,62; 9,70;
7180; 7198; 35,00; 45; 34,90; 2227; 937; 937; 62,36; 9,69;
7230; 7246; 35,00; 46; 34,90; 2265; 937; 940; 60,62; 9,57;
7279; 7294; 35,00; 46; 34,90; 2293; 937; 938; 58,91; 9,42;
7330; 7342; 35,00; 46; 34,90; 2321; 937; 938; 58,47; 9,36;
7379; 7390; 35,00; 47; 34,90; 2341; 937; 935; 57,64; 9,26;
7429; 7438; 35,00; 47; 34,90; 2365; 937; 935; 57,36; 9,25;
7480; 7486; 35,00; 49; 34,90; 2392; 937; 937; 58,00; 9,14;
7530; 7550; 35,00; 49; 34,90; 2425; 937; 936; 57,28; 9,16;
7580; 7598; 35,00; 49; 34,90; 2459; 937; 940; 56,26; 9,29;
7630; 7646; 35,00; 50; 34,90; 2487; 937; 939; 55,79; 9,20;
7680; 7694; 35,00; 51; 34,90; 2518; 937; 935; 56,45; 9,20;
7730; 7742; 35,00; 51; 34,90; 2535; 937; 936; 57,53; 9,13;
7780; 7790; 35,00; 51; 34,90; 2566; 937; 934; 57,42; 9,10;
7830; 7848; 35,00; 53; 34,90; 2588; 937; 939; 54,90; 8,99;
7880; 7896; 35,00; 53; 34,90; 2604; 937; 935; 55,04; 8,99;
7930; 7944; 35,00; 54; 34,90; 2636; 937; 937; 56,01; 9,02;
7980; 7992; 35,00; 54; 34,90; 2661; 937; 936; 53,52; 8,81;
8030; 8040; 35,00; 55; 34,90; 2685; 937; 940; 56,42; 8,87;
8080; 8088; 35,00; 54; 34,90; 2707; 937; 940; 52,88; 8,80;
8130; 8136; 35,00; 55; 34,90; 2724; 937; 939; 55,12; 8,71;
8180; 8200; 35,00; 55; 34,90; 2759; 937; 939; 52,69; 8,69;
8230; 8248; 35,00; 57; 34,90; 2775; 937; 937; 53,35; 8,64;
8280; 8296; 35,00; 57; 34,90; 2798; 937; 938; 54,21; 8,51;
8330; 8344; 35,00; 58; 34,90; 2824; 937; 937; 51,70; 8,52;
8380; 8392; 35,00; 58; 34,90; 2843; 937; 939; 51,25; 8,55;
8431; 8440; 35,00; 58; 34,90; 2865; 937; 937; 52,64; 8,47;
8480; 8487; 35,00; 59; 34,90; 2887; 937; 936; 53,30; 8,28;
8530; 8535; 35,00; 59; 34,90; 2909; 937; 935; 50,51; 8,32;
8580; 8599; 35,00; 59; 34,90; 2929; 937; 937; 49,93; 8,23;
8630; 8647; 35,00; 61; 34,90; 2952; 937; 940; 49,13; 8,21;
8680; 8695; 35,00; 61; 34,90; 2973; 937; 935; 48,49; 8,11;
8730; 8743; 35,00; 61; 34,90; 2991; 937; 936; 48,24; 8,18;
8780; 8791; 35,00; 62; 34,90; 3015; 937; 939; 48,13; 8,04;
8830; 8839; 35,00; 62; 34,90; 3030; 937; 937; 47,72; 8,01;
8880; 8887; 35,00; 62; 34,90; 3051; 937; 940; 47,77; 8,06;
8930; 8935; 35,00; 63; 34,90; 3067; 937; 938; 47,91; 7,94;
8980; 8999; 35,00; 63; 34,90; 3095; 937; 940; 49,35; 7,81;
9030; 9047; 35,00; 63; 34,90; 3105; 937; 940; 48,91; 7,84;
9080; 9095; 35,00; 63; 34,90; 3128; 937; 938; 47,14; 7,90;
9130; 9143; 35,00; 65; 34,90; 3147; 937; 940; 45,59; 7,74;
9180; 9191; 35,00; 65; 34,90; 3161; 937; 939; 47,25; 7,68;
9230; 9239; 35,00; 66; 34,90; 3181; 937; 940; 47,58; 7,65;
9280; 9287; 35,00; 65; 34,90; 3205; 937; 939; 44,76; 7,61;
9330; 9335; 35,00; 66; 34,90; 3215; 937; 940; 46,70; 7,56;
9380; 9399; 35,00; 66; 34,90; 3236; 937; 936; 46,12; 7,53;
9430; 9447; 35,00; 67; 34,90; 3250; 937; 935; 44,29; 7,49;
9480; 9495; 35,00; 67; 34,90; 3267; 937; 935; 45,87; 7,47;
9530; 9543; 35,00; 67; 34,90; 3282; 937; 935; 43,16; 7,38;
9580; 9591; 35,00; 67; 34,90; 3307; 937; 937; 45,29; 7,41;
9630; 9639; 35,00; 69; 34,90; 3318; 937; 935; 43,19; 7,30;
9680; 9687; 35,00; 69; 34,90; 3333; 937; 936; 44,37; 7,20;
9730; 9735; 35,00; 70; 34,90; 3348; 937; 939; 42,83; 7,28;
9780; 9799; 35,00; 69; 34,90; 3367; 937; 940; 42,39; 7,27;
9830; 9847; 35,00; 70; 34,90; 3382; 937; 938; 43,49; 7,13;
9880; 9899; 35,00; 69; 34,90; 3397; 937; 935; 41,86; 7,08;
9930; 9947; 35,00; 70; 34,90; 3416; 937; 935; 41,64; 7,05;
9980; 9995; 35,00; 70; 34,90; 3428; 937; 937; 42,97; 7,11;
10030; 10043; 35,00; 71; 34,90; 3440; 937; 936; 42,91; 7,02;
10080; 10091; 35,00; 70; 34,90; 3460; 937; 936; 40,04; 6,96;
10130; 10139; 35,00; 71; 34,90; 3472; 937; 935; 41,22; 6,95;
10180; 10198; 35,00; 71; 34,90; 3488; 937; 938; 41,39; 6,84;
10230; 10247; 35,00; 73; 34,90; 3500; 937; 939; 41,00; 6,76;
10280; 10298; 35,00; 73; 34,90; 3516; 937; 940; 41,72; 6,69;
10330; 10348; 35,00; 73; 34,90; 3529; 937; 939; 41,22; 6,69;
10380; 10396; 35,00; 73; 34,90; 3537; 937; 936; 39,65; 6,62;
10430; 10444; 35,00; 73; 34,90; 3558; 937; 937; 38,54; 6,62;
10480; 10492; 35,00; 74; 34,90; 3571; 937; 939; 38,32; 6,54;
10530; 10540; 35,00; 74; 34,90; 3584; 937; 937; 38,05; 6,45;
10580; 10588; 35,00; 74; 34,90; 3597; 937; 936; 37,77; 6,48;
10630; 10636; 35,00; 74; 34,90; 3610; 937; 936; 37,16; 6,41;
10680; 10700; 35,00; 75; 34,90; 3623; 937; 939; 37,25; 6,32;
10730; 10748; 35,00; 75; 34,90; 3631; 937; 937; 37,88; 6,38;
10780; 10796; 35,00; 75; 34,90; 3645; 937; 943; 38,79; 6,30;
10830; 10844; 35,00; 75; 34,90; 3658; 937; 939; 39,51; 6,24;
10880; 10892; 35,00; 75; 34,90; 3667; 937; 935; 38,88; 6,21;
10930; 10940; 35,00; 75; 34,90; 3680; 937; 937; 37,11; 6,24;
10980; 10988; 35,00; 75; 34,90; 3694; 937; 936; 37,61; 6,25;
11030; 11036; 35,00; 77; 34,90; 3708; 937; 936; 36,72; 6,19;
11080; 11099; 35,00; 75; 34,90; 3717; 937; 937; 36,00; 6,17;
11130; 11148; 35,00; 77; 34,90; 3726; 937; 936; 38,32; 6,18;
11180; 11195; 35,00; 77; 34,90; 3740; 937; 937; 36,28; 6,14;
11230; 11243; 35,00; 78; 34,90; 3749; 937; 935; 35,78; 6,05;
11280; 11291; 35,00; 78; 34,90; 3764; 937; 936; 35,84; 6,01;
11330; 11340; 35,00; 77; 34,90; 3773; 937; 937; 37,33; 6,09;
11380; 11387; 35,00; 78; 34,90; 3783; 937; 935; 35,89; 6,04;
11430; 11435; 35,00; 78; 34,90; 3787; 937; 937; 34,90; 6,01;
11480; 11499; 35,00; 78; 34,90; 3802; 937; 937; 36,67; 5,99;
11530; 11547; 35,00; 79; 34,90; 3816; 937; 936; 35,17; 5,92;
11580; 11595; 35,00; 78; 34,90; 3826; 937; 939; 35,53; 5,97;
11630; 11643; 35,00; 79; 34,90; 3836; 937; 939; 35,37; 5,91;
11680; 11691; 35,00; 78; 34,90; 3841; 937; 935; 34,68; 5,93;
11730; 11739; 35,00; 79; 34,90; 3851; 937; 935; 35,92; 5,92;
11780; 11787; 35,00; 79; 34,90; 3861; 937; 937; 34,34; 5,85;
11830; 11835; 35,00; 81; 34,90; 3870; 937; 937; 36,44; 6,46;
11880; 11898; 35,00; 81; 34,90; 3886; 937; 937; 34,79; 6,76;
11930; 11948; 35,00; 79; 34,90; 3891; 937; 935; 35,89; 6,64;
11980; 11996; 35,00; 81; 34,90; 3901; 937; 935; 33,99; 6,34;
12030; 12044; 35,00; 81; 34,90; 3906; 937; 940; 36,42; 5,94;
12080; 12092; 35,00; 81; 34,90; 3916; 937; 940; 34,54; 5,95;
12130; 12140; 35,00; 82; 34,90; 3926; 937; 940; 35,20; 5,95;
12180; 12188; 35,00; 81; 34,90; 3937; 937; 938; 33,43; 5,84;
12230; 12236; 35,00; 82; 34,90; 3947; 937; 936; 34,46; 5,91;
12280; 12300; 35,00; 82; 34,90; 3952; 937; 936; 34,29; 5,91;
12330; 12348; 35,00; 82; 34,90; 3968; 937; 937; 33,46; 5,89;
12380; 12396; 35,00; 82; 34,90; 3968; 937; 936; 34,73; 5,90;
12429; 12444; 35,00; 82; 34,90; 3973; 937; 939; 33,10; 5,88;
12479; 12492; 35,00; 82; 34,90; 3989; 937; 938; 33,43; 5,92;
12529; 12540; 35,00; 82; 34,90; 3989; 937; 940; 34,76; 5,80;
12579; 12588; 35,00; 82; 34,90; 4000; 937; 937; 33,13; 5,82;
12629; 12636; 35,00; 83; 34,90; 4005; 937; 936; 33,24; 5,72;
12679; 12684; 35,00; 82; 34,90; 4016; 937; 940; 33,99; 5,73;
12729; 12748; 35,00; 83; 34,90; 4026; 937; 940; 33,71; 5,79;
12779; 12796; 35,00; 83; 34,90; 4032; 937; 937; 32,58; 5,71;
12829; 12844; 35,00; 83; 34,90; 4037; 937; 940; 33,43; 5,65;
12879; 12892; 35,00; 83; 34,90; 4043; 937; 939; 33,76; 5,69;
12929; 12940; 35,00; 83; 34,90; 4054; 937; 935; 33,24; 5,65;
12979; 12988; 35,00; 85; 34,90; 4059; 937; 939; 32,60; 5,72;
13029; 13049; 35,00; 85; 34,90; 4065; 937; 936; 32,25; 5,70;
13079; 13097; 35,00; 83; 34,90; 4076; 937; 935; 33,05; 5,64;
13129; 13145; 35,00; 85; 34,90; 4081; 937; 936; 33,41; 5,65;
13179; 13193; 35,00; 85; 34,90; 4087; 937; 937; 33,57; 5,66;
13229; 13241; 35,00; 85; 34,90; 4092; 937; 937; 31,69; 5,56;
13279; 13288; 35,00; 85; 34,90; 4103; 937; 936; 31,44; 5,63;
13329; 13337; 35,00; 85; 34,90; 4109; 937; 939; 32,44; 5,69;
13379; 13385; 35,00; 85; 34,90; 4120; 937; 939; 32,58; 5,58;
13429; 13449; 35,00; 86; 34,90; 4115; 937; 937; 32,91; 5,54;
13479; 13497; 35,00; 85; 34,90; 4126; 937; 936; 32,83; 5,57;
13529; 13544; 35,00; 86; 34,90; 4137; 937; 940; 32,83; 5,54;
13579; 13592; 35,00; 86; 34,90; 4137; 937; 939; 32,66; 5,51;
13629; 13640; 35,00; 85; 34,90; 4149; 937; 939; 32,66; 5,52;
13679; 13688; 35,00; 86; 34,90; 4155; 937; 936; 31,75; 5,49;
13729; 13737; 35,00; 86; 34,90; 4155; 937; 940; 32,00; 5,52;
13779; 13784; 35,00; 86; 34,90; 4166; 937; 940; 31,22; 5,46;
13829; 13848; 35,00; 87; 34,90; 4172; 937; 939; 31,06; 5,47;
13879; 13896; 35,00; 86; 34,90; 4178; 937; 939; 31,28; 5,52;
13929; 13944; 35,00; 86; 34,90; 4184; 937; 939; 30,73; 5,50;
13979; 13992; 35,00; 87; 34,90; 4189; 937; 939; 30,84; 5,42;
14029; 14040; 35,00; 86; 34,90; 4195; 937; 936; 30,75; 5,40;
14079; 14088; 35,00; 87; 34,90; 4201; 937; 935; 31,03; 5,36;
14129; 14136; 35,00; 87; 34,90; 4207; 937; 940; 30,89; 5,39;
14179; 14184; 35,00; 86; 34,90; 4213; 937; 936; 30,86; 5,37;
14229; 14248; 35,00; 87; 34,90; 4219; 937; 936; 32,19; 5,38;
14279; 14296; 35,00; 87; 34,90; 4225; 937; 939; 31,47; 5,42;
14329; 14344; 35,00; 87; 34,90; 4231; 937; 937; 32,25; 5,38;
14379; 14392; 35,00; 87; 34,90; 4237; 937; 935; 31,72; 5,40;
14429; 14440; 35,00; 87; 34,90; 4237; 937; 940; 31,44; 5,37;
14479; 14488; 35,00; 87; 34,90; 4249; 937; 937; 31,36; 5,30;
14529; 14536; 35,00; 89; 34,90; 4249; 937; 936; 30,97; 5,29;
14579; 14584; 35,00; 87; 34,90; 4255; 937; 940; 30,73; 5,36;
14629; 14648; 35,00; 87; 34,90; 4261; 937; 939; 31,06; 5,31;
14679; 14696; 35,00; 89; 34,90; 4267; 937; 935; 30,23; 5,34;
14729; 14744; 35,00; 89; 34,90; 4273; 937; 935; 31,06; 5,24;
14779; 14792; 35,00; 89; 34,90; 4279; 937; 940; 31,94; 5,31;
14829; 14840; 35,00; 89; 34,90; 4279; 937; 935; 31,33; 5,27;
14879; 14888; 35,00; 89; 34,90; 4291; 937; 939; 30,81; 5,32;
14929; 14936; 35,00; 89; 34,90; 4291; 937; 936; 30,26; 5,26;
14979; 14984; 35,00; 90; 34,90; 4297; 937; 940; 30,45; 5,20;
15029; 15048; 35,00; 89; 34,90; 4297; 937; 935; 31,14; 5,23;
15079; 15096; 35,00; 89; 34,90; 4304; 937; 935; 31,47; 5,23;
15129; 15144; 35,00; 90; 34,90; 4310; 937; 940; 30,75; 5,26;
15179; 15192; 35,00; 89; 34,90; 4316; 937; 937; 30,48; 5,29;
15229; 15240; 35,00; 90; 34,90; 4322; 937; 937; 30,37; 5,30;
15279; 15288; 35,00; 90; 34,90; 4329; 937; 935; 31,39; 5,20;
15329; 15336; 35,00; 89; 34,90; 4329; 937; 935; 30,84; 5,19;
15379; 15384; 35,00; 90; 34,90; 4329; 937; 940; 30,34; 5,11;
15429; 15448; 35,00; 90; 34,90; 4335; 937; 938; 29,68; 5,23;
15479; 15496; 35,00; 89; 34,90; 4341; 937; 936; 31,20; 5,19;
15529; 15544; 35,00; 90; 34,90; 4347; 937; 938; 30,78; 5,17;
15579; 15592; 35,00; 90; 34,90; 4347; 937; 939; 30,23; 5,17;
15629; 15639; 35,00; 90; 34,90; 4354; 937; 937; 30,03; 5,19;
15679; 15688; 35,00; 90; 34,90; 4360; 937; 936; 31,42; 5,13;
15729; 15736; 35,00; 91; 34,90; 4360; 937; 940; 30,56; 5,13;
15779; 15784; 35,00; 90; 34,90; 4366; 937; 936; 30,03; 5,20;
15829; 15848; 35,00; 91; 34,90; 4366; 937; 939; 31,25; 5,18;
15879; 15896; 35,00; 91; 34,90; 4373; 937; 939; 30,23; 5,12;
15929; 15944; 35,00; 90; 34,90; 4379; 937; 935; 29,92; 5,09;
15979; 15992; 35,00; 91; 34,90; 4385; 937; 940; 30,53; 5,11;
16029; 16039; 35,00; 91; 34,90; 4392; 937; 936; 30,09; 5,13;
16079; 16088; 35,00; 91; 34,90; 4385; 937; 937; 29,81; 5,11;
16129; 16136; 35,00; 91; 34,90; 4392; 937; 939; 31,25; 5,13;
16179; 16200; 35,00; 91; 34,90; 4392; 937; 935; 30,23; 5,14;
16229; 16247; 35,00; 91; 34,90; 4398; 937; 935; 29,62; 5,15;
16279; 16295; 35,00; 91; 34,90; 4405; 937; 940; 30,78; 5,07;
16329; 16343; 35,00; 91; 34,90; 4411; 937; 938; 29,90; 5,08;
