Monitoramento e Diagnóstico - ECU v2.0

Data: 04/06/2016
Hora: 11:54

Versão da aplicação: 2.6.5.0
Firmware Gerenciamento: 1.5.5
Firmware Sincronismo: 1.2.8
Firmware Comunicação: 1.3.1

Ensaio para identificação do sistema 'veículo+ECUv2'
Entrada u(t): Ref de Torque (pedal)
Saída y(t): Velocidade (km/h)
Taxa de amostragem (ms): 50
Tempo de medição (s): 40
Instante do degrau (s): 5
Amplitude do degrau: 35
Marcha Engatada: 3
Modo de operação: Normal
Temperatura do Motor: 92,64ºC

t0_Aquisicao(ms); tf_Aquisicao(ms); RefTorque; Veloc(km/h); RefTorque (ECU); Rotacao; RefVB; VB; MAP(kPa); Tinj(ms);
18221; 18229; 35,00; 81; 34,90; 3963; 937; 935; 33,57; 5,90;
18271; 18277; 35,00; 82; 34,90; 3973; 937; 940; 34,12; 5,95;
18321; 18341; 35,00; 82; 34,90; 3973; 937; 940; 34,54; 5,93;
18371; 18389; 35,00; 82; 34,90; 3968; 937; 936; 33,79; 5,88;
18421; 18437; 35,00; 83; 34,90; 3978; 937; 940; 34,76; 5,90;
18471; 18485; 35,00; 82; 34,90; 3973; 937; 938; 33,71; 5,91;
18521; 18533; 35,00; 82; 34,90; 3978; 937; 936; 33,74; 5,87;
18571; 18581; 35,00; 82; 34,90; 3984; 937; 936; 34,95; 5,94;
18621; 18629; 35,00; 82; 34,90; 3984; 937; 936; 33,07; 5,81;
18671; 18677; 35,00; 83; 34,90; 3989; 937; 937; 33,90; 5,89;
18721; 18741; 35,00; 82; 34,90; 3989; 937; 936; 34,76; 5,89;
18771; 18789; 35,00; 83; 34,90; 3994; 937; 937; 33,24; 5,84;
18821; 18837; 35,00; 83; 34,90; 3994; 937; 939; 33,71; 5,87;
18871; 18885; 35,00; 82; 34,90; 3994; 937; 937; 34,79; 5,79;
18921; 18933; 35,00; 83; 34,90; 3994; 937; 937; 33,63; 5,81;
18971; 18981; 35,00; 82; 34,90; 4000; 937; 937; 33,46; 5,85;
19021; 19029; 35,00; 83; 34,90; 4005; 937; 937; 34,29; 5,87;
19071; 19077; 35,00; 83; 34,90; 4005; 937; 938; 34,07; 5,85;
19121; 19141; 35,00; 82; 34,90; 4010; 937; 937; 33,24; 5,90;
19171; 19189; 35,00; 83; 34,90; 4010; 937; 940; 33,76; 5,80;
19221; 19237; 35,00; 83; 34,90; 4016; 937; 939; 35,01; 5,78;
19271; 19285; 35,00; 82; 34,90; 4016; 937; 937; 32,77; 5,78;
19321; 19333; 35,00; 83; 34,90; 4016; 937; 938; 33,10; 5,82;
19371; 19381; 35,00; 83; 34,90; 4016; 937; 937; 34,29; 5,85;
19421; 19429; 35,00; 83; 34,90; 4016; 937; 937; 33,32; 5,86;
19471; 19477; 35,00; 83; 34,90; 4021; 937; 936; 32,55; 5,83;
19521; 19541; 35,00; 82; 34,90; 4021; 937; 939; 33,54; 5,79;
19571; 19588; 35,00; 83; 34,90; 4026; 937; 940; 34,18; 5,84;
19621; 19636; 35,00; 83; 34,90; 4026; 937; 936; 32,96; 5,85;
19671; 19684; 35,00; 83; 34,90; 4032; 937; 936; 33,41; 5,79;
19721; 19732; 35,00; 83; 34,90; 4032; 937; 938; 33,76; 5,80;
19771; 19780; 35,00; 83; 34,90; 4032; 937; 939; 34,43; 5,85;
19821; 19828; 35,00; 83; 34,90; 4037; 937; 940; 32,77; 5,79;
19871; 19876; 35,00; 83; 34,90; 4037; 937; 940; 32,49; 5,71;
19921; 19940; 35,00; 83; 34,90; 4043; 937; 939; 33,54; 5,79;
19971; 19988; 35,00; 85; 34,90; 4043; 937; 939; 34,01; 5,81;
20021; 20037; 35,00; 83; 34,90; 4043; 937; 937; 32,38; 5,86;
20071; 20084; 35,00; 83; 34,90; 4048; 937; 939; 32,91; 5,76;
20121; 20140; 35,00; 85; 34,90; 4048; 937; 940; 33,27; 5,72;
20171; 20188; 35,00; 83; 34,90; 4054; 937; 939; 34,12; 5,69;
20221; 20236; 35,00; 85; 34,90; 4048; 937; 936; 32,69; 5,78;
20271; 20284; 35,00; 83; 34,90; 4059; 937; 938; 32,11; 5,78;
20321; 20332; 35,00; 83; 34,90; 4054; 937; 937; 33,13; 5,64;
20371; 20380; 35,00; 85; 34,90; 4059; 937; 940; 33,76; 5,83;
20421; 20428; 35,00; 83; 34,90; 4059; 937; 939; 33,79; 5,73;
20471; 20476; 35,00; 85; 34,90; 4059; 937; 938; 32,25; 5,72;
20521; 20540; 35,00; 85; 34,90; 4059; 937; 939; 32,22; 5,68;
20571; 20588; 35,00; 83; 34,90; 4065; 937; 937; 33,18; 5,68;
20621; 20636; 35,00; 85; 34,90; 4065; 937; 937; 33,79; 5,64;
20671; 20684; 35,00; 83; 34,90; 4070; 937; 938; 33,68; 5,69;
20721; 20732; 35,00; 83; 34,90; 4070; 937; 939; 32,11; 5,73;
20771; 20780; 35,00; 85; 34,90; 4070; 937; 937; 32,30; 5,67;
20821; 20828; 35,00; 83; 34,90; 4070; 937; 938; 32,99; 5,64;
20871; 20876; 35,00; 85; 34,90; 4070; 937; 939; 33,63; 5,69;
20921; 20940; 35,00; 85; 34,90; 4076; 937; 936; 33,79; 5,76;
20971; 20988; 35,00; 83; 34,90; 4076; 937; 938; 32,11; 5,69;
21021; 21036; 35,00; 85; 34,90; 4081; 937; 939; 31,94; 5,64;
21071; 21084; 35,00; 85; 34,90; 4076; 937; 939; 32,66; 5,67;
21121; 21132; 35,00; 83; 34,90; 4081; 937; 939; 33,27; 5,68;
21171; 21180; 35,00; 85; 34,90; 4081; 937; 935; 33,99; 5,69;
21221; 21228; 35,00; 83; 34,90; 4081; 937; 939; 32,33; 5,71;
21271; 21276; 35,00; 85; 34,90; 4087; 937; 937; 31,89; 5,71;
21321; 21340; 35,00; 85; 34,90; 4087; 937; 936; 32,77; 5,66;
21371; 21388; 35,00; 83; 34,90; 4092; 937; 935; 32,69; 5,62;
21421; 21436; 35,00; 85; 34,90; 4087; 937; 935; 33,32; 5,68;
21471; 21484; 35,00; 85; 34,90; 4092; 937; 936; 33,68; 5,63;
21521; 21532; 35,00; 85; 34,90; 4092; 937; 939; 33,27; 5,71;
21571; 21580; 35,00; 85; 34,90; 4098; 937; 938; 31,78; 5,77;
21621; 21628; 35,00; 85; 34,90; 4092; 937; 938; 32,00; 5,61;
21671; 21676; 35,00; 85; 34,90; 4098; 937; 940; 32,96; 5,66;
21721; 21740; 35,00; 85; 34,90; 4092; 937; 939; 32,80; 5,56;
21771; 21788; 35,00; 85; 34,90; 4098; 937; 937; 33,46; 5,59;
21821; 21836; 35,00; 85; 34,90; 4103; 937; 936; 33,43; 5,66;
21871; 21884; 35,00; 85; 34,90; 4103; 937; 935; 32,36; 5,60;
21921; 21932; 35,00; 85; 34,90; 4103; 937; 936; 32,02; 5,69;
21971; 21980; 35,00; 86; 34,90; 4103; 937; 936; 31,91; 5,72;
22021; 22028; 35,00; 85; 34,90; 4109; 937; 935; 32,60; 5,62;
22071; 22092; 35,00; 85; 34,90; 4109; 937; 936; 32,91; 5,70;
22121; 22140; 35,00; 86; 34,90; 4115; 937; 936; 33,46; 5,67;
22171; 22188; 35,00; 85; 34,90; 4115; 937; 937; 33,18; 5,61;
22221; 22236; 35,00; 85; 34,90; 4109; 937; 936; 33,32; 5,64;
22272; 22284; 35,00; 85; 34,90; 4115; 937; 936; 32,08; 5,64;
22321; 22332; 35,00; 85; 34,90; 4120; 937; 936; 31,47; 5,70;
22371; 22380; 35,00; 86; 34,90; 4115; 937; 939; 32,33; 5,58;
22421; 22428; 35,00; 85; 34,90; 4115; 937; 938; 32,00; 5,59;
22471; 22492; 35,00; 85; 34,90; 4115; 937; 938; 32,88; 5,61;
22522; 22540; 35,00; 86; 34,90; 4120; 937; 936; 32,99; 5,56;
22571; 22588; 35,00; 85; 34,90; 4120; 937; 936; 33,57; 5,67;
22621; 22636; 35,00; 86; 34,90; 4120; 937; 939; 32,83; 5,60;
22671; 22684; 35,00; 86; 34,90; 4120; 937; 936; 32,77; 5,66;
22721; 22732; 35,00; 85; 34,90; 4120; 937; 936; 31,66; 5,62;
22771; 22780; 35,00; 86; 34,90; 4126; 937; 940; 31,42; 5,64;
22821; 22828; 35,00; 85; 34,90; 4120; 937; 939; 32,00; 5,67;
22871; 22892; 35,00; 85; 34,90; 4126; 937; 937; 31,86; 5,60;
22921; 22940; 35,00; 86; 34,90; 4126; 937; 936; 32,33; 5,55;
22971; 22988; 35,00; 85; 34,90; 4132; 937; 935; 32,69; 5,55;
23021; 23036; 35,00; 86; 34,90; 4132; 937; 939; 33,10; 5,57;
23071; 23084; 35,00; 86; 34,90; 4132; 937; 939; 33,21; 5,55;
23121; 23132; 35,00; 85; 34,90; 4126; 937; 939; 33,46; 5,48;
23171; 23179; 35,00; 86; 34,90; 4132; 937; 936; 32,25; 5,62;
23221; 23228; 35,00; 86; 34,90; 4132; 937; 936; 31,64; 5,64;
23271; 23291; 35,00; 85; 34,90; 4137; 937; 940; 31,64; 5,55;
23321; 23339; 35,00; 86; 34,90; 4132; 937; 937; 31,61; 5,54;
23371; 23387; 35,00; 86; 34,90; 4137; 937; 938; 32,16; 5,60;
23421; 23435; 35,00; 85; 34,90; 4137; 937; 937; 31,75; 5,52;
23471; 23483; 35,00; 86; 34,90; 4137; 937; 935; 32,38; 5,63;
23521; 23531; 35,00; 85; 34,90; 4137; 937; 935; 32,55; 5,56;
23571; 23579; 35,00; 86; 34,90; 4137; 937; 942; 32,36; 5,49;
23621; 23627; 35,00; 86; 34,90; 4143; 937; 940; 32,91; 5,53;
23671; 23691; 35,00; 85; 34,90; 4137; 937; 940; 33,27; 5,56;
23721; 23739; 35,00; 86; 34,90; 4143; 937; 939; 32,71; 5,60;
23771; 23787; 35,00; 86; 34,90; 4137; 937; 939; 32,33; 5,51;
23821; 23835; 35,00; 85; 34,90; 4143; 937; 936; 31,83; 5,51;
23871; 23883; 35,00; 86; 34,90; 4143; 937; 937; 31,14; 5,54;
23921; 23931; 35,00; 86; 34,90; 4149; 937; 939; 31,25; 5,59;
23971; 23979; 35,00; 86; 34,90; 4149; 937; 935; 31,39; 5,62;
24021; 24027; 35,00; 86; 34,90; 4143; 937; 936; 32,19; 5,60;
24071; 24091; 35,00; 85; 34,90; 4149; 937; 935; 31,47; 5,47;
24121; 24139; 35,00; 86; 34,90; 4155; 937; 936; 32,02; 5,61;
24171; 24187; 35,00; 86; 34,90; 4149; 937; 935; 31,94; 5,49;
24221; 24235; 35,00; 85; 34,90; 4155; 937; 936; 32,13; 5,53;
24271; 24283; 35,00; 86; 34,90; 4149; 937; 939; 32,13; 5,52;
24321; 24331; 35,00; 86; 34,90; 4149; 937; 938; 32,55; 5,60;
24371; 24379; 35,00; 86; 34,90; 4155; 937; 936; 32,55; 5,54;
24421; 24427; 35,00; 86; 34,90; 4155; 937; 938; 33,07; 5,52;
24471; 24491; 35,00; 86; 34,90; 4155; 937; 940; 32,74; 5,54;
24521; 24540; 35,00; 86; 34,90; 4155; 937; 937; 33,02; 5,59;
24571; 24588; 35,00; 86; 34,90; 4160; 937; 935; 32,36; 5,58;
24621; 24636; 35,00; 85; 34,90; 4160; 937; 937; 32,33; 5,52;
24671; 24684; 35,00; 86; 34,90; 4160; 937; 939; 31,55; 5,56;
24721; 24732; 35,00; 86; 34,90; 4155; 937; 940; 31,44; 5,52;
24771; 24780; 35,00; 85; 34,90; 4160; 937; 939; 31,58; 5,56;
24821; 24828; 35,00; 86; 34,90; 4160; 937; 938; 30,95; 5,48;
24871; 24892; 35,00; 86; 34,90; 4160; 937; 935; 31,33; 5,51;
24921; 24940; 35,00; 86; 34,90; 4160; 937; 939; 31,22; 5,53;
24971; 24988; 35,00; 86; 34,90; 4166; 937; 939; 31,72; 5,53;
25021; 25036; 35,00; 86; 34,90; 4166; 937; 936; 31,44; 5,59;
25071; 25084; 35,00; 86; 34,90; 4166; 937; 937; 31,78; 5,44;
25121; 25132; 35,00; 87; 34,90; 4160; 937; 937; 31,80; 5,56;
25171; 25180; 35,00; 86; 34,90; 4166; 937; 938; 32,00; 5,48;
25221; 25228; 35,00; 86; 34,90; 4166; 937; 936; 31,66; 5,42;
25271; 25292; 35,00; 86; 34,90; 4172; 937; 937; 32,02; 5,56;
25321; 25340; 35,00; 86; 34,90; 4166; 937; 939; 32,36; 5,55;
25371; 25388; 35,00; 86; 34,90; 4172; 937; 936; 32,13; 5,51;
25421; 25436; 35,00; 86; 34,90; 4166; 937; 938; 32,52; 5,50;
25471; 25484; 35,00; 86; 34,90; 4172; 937; 939; 32,36; 5,51;
25521; 25532; 35,00; 86; 34,90; 4172; 937; 939; 32,58; 5,50;
25571; 25579; 35,00; 86; 34,90; 4172; 937; 936; 32,30; 5,50;
25621; 25627; 35,00; 86; 34,90; 4172; 937; 937; 32,58; 5,51;
25671; 25691; 35,00; 87; 34,90; 4178; 937; 940; 32,77; 5,54;
25721; 25739; 35,00; 86; 34,90; 4172; 937; 939; 32,49; 5,50;
25771; 25787; 35,00; 86; 34,90; 4178; 937; 936; 32,99; 5,46;
25821; 25835; 35,00; 87; 34,90; 4178; 937; 940; 32,52; 5,50;
25871; 25883; 35,00; 86; 34,90; 4178; 937; 939; 32,94; 5,42;
25921; 25931; 35,00; 86; 34,90; 4172; 937; 937; 32,52; 5,54;
25971; 25979; 35,00; 86; 34,90; 4178; 937; 936; 32,99; 5,47;
26021; 26027; 35,00; 86; 34,90; 4178; 937; 939; 32,49; 5,45;
26071; 26091; 35,00; 87; 34,90; 4178; 937; 938; 32,74; 5,46;
26121; 26139; 35,00; 86; 34,90; 4178; 937; 939; 32,00; 5,46;
26171; 26187; 35,00; 86; 34,90; 4178; 937; 939; 32,58; 5,50;
26221; 26235; 35,00; 87; 34,90; 4178; 937; 939; 32,05; 5,51;
26271; 26283; 35,00; 86; 34,90; 4178; 937; 937; 32,16; 5,52;
26321; 26331; 35,00; 86; 34,90; 4184; 937; 937; 31,75; 5,46;
26371; 26379; 35,00; 87; 34,90; 4178; 937; 936; 32,44; 5,52;
26421; 26427; 35,00; 86; 34,90; 4184; 937; 939; 31,83; 5,46;
26471; 26491; 35,00; 87; 34,90; 4184; 937; 936; 32,22; 5,46;
26521; 26539; 35,00; 87; 34,90; 4184; 937; 937; 31,50; 5,48;
26571; 26587; 35,00; 86; 34,90; 4184; 937; 938; 31,75; 5,41;
26621; 26635; 35,00; 87; 34,90; 4184; 937; 937; 31,69; 5,47;
26671; 26683; 35,00; 87; 34,90; 4184; 937; 938; 31,83; 5,46;
26721; 26731; 35,00; 86; 34,90; 4184; 937; 937; 31,64; 5,44;
26771; 26779; 35,00; 87; 34,90; 4184; 937; 939; 31,66; 5,52;
26821; 26827; 35,00; 86; 34,90; 4184; 937; 940; 31,53; 5,47;
26871; 26891; 35,00; 86; 34,90; 4184; 937; 937; 31,86; 5,58;
26921; 26939; 35,00; 87; 34,90; 4184; 937; 938; 31,50; 5,46;
26971; 26987; 35,00; 86; 34,90; 4184; 937; 940; 31,36; 5,42;
27021; 27035; 35,00; 87; 34,90; 4189; 937; 937; 31,47; 5,49;
27071; 27083; 35,00; 87; 34,90; 4184; 937; 940; 31,66; 5,41;
27121; 27131; 35,00; 86; 34,90; 4189; 937; 937; 31,64; 5,44;
27171; 27179; 35,00; 87; 34,90; 4184; 937; 939; 31,55; 5,43;
27221; 27227; 35,00; 87; 34,90; 4189; 937; 934; 31,44; 5,54;
27271; 27291; 35,00; 86; 34,90; 4189; 937; 939; 31,17; 5,49;
27321; 27339; 35,00; 87; 34,90; 4189; 937; 936; 31,66; 5,49;
27371; 27387; 35,00; 87; 34,90; 4189; 937; 935; 31,80; 5,47;
27421; 27435; 35,00; 86; 34,90; 4189; 937; 940; 31,89; 5,47;
27471; 27483; 35,00; 87; 34,90; 4184; 937; 938; 31,58; 5,44;
27521; 27531; 35,00; 86; 34,90; 4189; 937; 937; 31,55; 5,46;
27571; 27579; 35,00; 86; 34,90; 4189; 937; 939; 32,38; 5,43;
27621; 27627; 35,00; 87; 34,90; 4195; 937; 938; 31,94; 5,47;
27671; 27690; 35,00; 86; 34,90; 4195; 937; 936; 32,19; 5,49;
27721; 27739; 35,00; 87; 34,90; 4195; 937; 935; 31,72; 5,37;
27771; 27787; 35,00; 87; 34,90; 4189; 937; 939; 32,83; 5,43;
27821; 27835; 35,00; 86; 34,90; 4195; 937; 938; 32,11; 5,48;
27871; 27883; 35,00; 87; 34,90; 4195; 937; 937; 32,41; 5,43;
27921; 27931; 35,00; 87; 34,90; 4195; 937; 937; 32,13; 5,47;
27971; 27979; 35,00; 86; 34,90; 4189; 937; 939; 32,38; 5,44;
28021; 28027; 35,00; 87; 34,90; 4195; 937; 940; 32,16; 5,48;
28071; 28090; 35,00; 87; 34,90; 4195; 937; 940; 32,66; 5,42;
28122; 28139; 35,00; 86; 34,90; 4195; 937; 936; 32,55; 5,42;
28171; 28187; 35,00; 87; 34,90; 4195; 937; 936; 32,74; 5,41;
28221; 28234; 35,00; 87; 34,90; 4195; 937; 937; 32,25; 5,48;
28271; 28283; 35,00; 86; 34,90; 4195; 937; 935; 32,36; 5,42;
28321; 28331; 35,00; 87; 34,90; 4195; 937; 939; 32,36; 5,44;
28371; 28378; 35,00; 87; 34,90; 4195; 937; 940; 32,25; 5,36;
28421; 28426; 35,00; 87; 34,90; 4201; 937; 936; 32,13; 5,43;
28471; 28490; 35,00; 87; 34,90; 4201; 937; 937; 32,13; 5,39;
28521; 28538; 35,00; 86; 34,90; 4195; 937; 941; 31,83; 5,46;
28571; 28589; 35,00; 87; 34,90; 4195; 937; 939; 31,86; 5,40;
28621; 28637; 35,00; 87; 34,90; 4201; 937; 936; 31,80; 5,36;
28671; 28685; 35,00; 86; 34,90; 4195; 937; 939; 32,11; 5,44;
28721; 28734; 35,00; 87; 34,90; 4201; 937; 939; 31,80; 5,40;
28771; 28781; 35,00; 87; 34,90; 4195; 937; 936; 31,80; 5,33;
28821; 28829; 35,00; 86; 34,90; 4201; 937; 937; 31,89; 5,44;
28871; 28877; 35,00; 87; 34,90; 4195; 937; 936; 31,89; 5,41;
28921; 28941; 35,00; 87; 34,90; 4207; 937; 935; 31,91; 5,46;
28971; 28989; 35,00; 86; 34,90; 4201; 937; 941; 31,69; 5,46;
29021; 29037; 35,00; 87; 34,90; 4201; 937; 935; 31,64; 5,42;
29071; 29085; 35,00; 87; 34,90; 4201; 937; 936; 31,80; 5,39;
29121; 29133; 35,00; 87; 34,90; 4201; 937; 940; 31,42; 5,46;
29171; 29181; 35,00; 87; 34,90; 4201; 937; 936; 31,22; 5,45;
29221; 29229; 35,00; 86; 34,90; 4201; 937; 936; 30,73; 5,44;
29271; 29277; 35,00; 87; 34,90; 4201; 937; 936; 31,44; 5,41;
29321; 29341; 35,00; 87; 34,90; 4207; 937; 935; 30,78; 5,38;
29371; 29389; 35,00; 86; 34,90; 4201; 937; 937; 31,17; 5,42;
29421; 29437; 35,00; 87; 34,90; 4207; 937; 935; 30,48; 5,47;
29471; 29485; 35,00; 87; 34,90; 4201; 937; 936; 30,89; 5,42;
29521; 29533; 35,00; 86; 34,90; 4207; 937; 936; 30,78; 5,44;
29571; 29581; 35,00; 87; 34,90; 4201; 937; 938; 31,00; 5,38;
29621; 29629; 35,00; 87; 34,90; 4207; 937; 938; 30,56; 5,44;
29671; 29677; 35,00; 86; 34,90; 4207; 937; 939; 31,33; 5,41;
29721; 29741; 35,00; 87; 34,90; 4207; 937; 939; 31,78; 5,42;
29771; 29790; 35,00; 87; 34,90; 4207; 937; 936; 31,86; 5,40;
29821; 29838; 35,00; 87; 34,90; 4213; 937; 937; 32,36; 5,43;
29871; 29886; 35,00; 87; 34,90; 4213; 937; 940; 32,11; 5,38;
29920; 29934; 35,00; 86; 34,90; 4207; 937; 938; 32,55; 5,48;
29970; 29982; 35,00; 87; 34,90; 4207; 937; 939; 32,25; 5,45;
30020; 30030; 35,00; 87; 34,90; 4207; 937; 935; 32,44; 5,41;
30070; 30078; 35,00; 86; 34,90; 4207; 937; 936; 32,13; 5,42;
30120; 30126; 35,00; 87; 34,90; 4213; 937; 936; 32,11; 5,46;
30170; 30190; 35,00; 87; 34,90; 4207; 937; 938; 32,16; 5,44;
30220; 30237; 35,00; 86; 34,90; 4213; 937; 935; 31,47; 5,40;
30270; 30286; 35,00; 87; 34,90; 4207; 937; 939; 31,55; 5,36;
30320; 30333; 35,00; 87; 34,90; 4213; 937; 936; 32,02; 5,35;
30370; 30382; 35,00; 86; 34,90; 4213; 937; 939; 31,39; 5,47;
30420; 30430; 35,00; 87; 34,90; 4213; 937; 937; 31,69; 5,43;
30470; 30478; 35,00; 87; 34,90; 4213; 937; 935; 31,11; 5,41;
30520; 30526; 35,00; 87; 34,90; 4213; 937; 940; 31,42; 5,43;
30570; 30590; 35,00; 87; 34,90; 4207; 937; 940; 31,06; 5,36;
30620; 30638; 35,00; 87; 34,90; 4213; 937; 939; 30,95; 5,43;
30670; 30686; 35,00; 87; 34,90; 4213; 937; 936; 30,67; 5,43;
30720; 30734; 35,00; 87; 34,90; 4213; 937; 935; 31,03; 5,35;
30770; 30782; 35,00; 86; 34,90; 4213; 937; 936; 30,92; 5,43;
30820; 30830; 35,00; 87; 34,90; 4213; 937; 935; 31,06; 5,35;
30870; 30878; 35,00; 87; 34,90; 4207; 937; 935; 31,47; 5,46;
30920; 30925; 35,00; 86; 34,90; 4219; 937; 937; 31,64; 5,36;
30970; 30989; 35,00; 87; 34,90; 4213; 937; 935; 32,11; 5,44;
31020; 31037; 35,00; 87; 34,90; 4219; 937; 937; 31,80; 5,48;
31070; 31085; 35,00; 87; 34,90; 4213; 937; 940; 32,55; 5,47;
31120; 31133; 35,00; 87; 34,90; 4219; 937; 939; 31,91; 5,40;
31170; 31181; 35,00; 87; 34,90; 4213; 937; 939; 32,44; 5,40;
31220; 31229; 35,00; 87; 34,90; 4219; 937; 936; 31,89; 5,43;
31270; 31277; 35,00; 87; 34,90; 4213; 937; 939; 31,47; 5,43;
31320; 31325; 35,00; 87; 34,90; 4219; 937; 938; 31,72; 5,37;
31370; 31389; 35,00; 87; 34,90; 4213; 937; 936; 31,55; 5,44;
31420; 31437; 35,00; 87; 34,90; 4219; 937; 936; 31,80; 5,41;
31470; 31485; 35,00; 87; 34,90; 4213; 937; 935; 31,50; 5,45;
31520; 31533; 35,00; 87; 34,90; 4213; 937; 938; 30,84; 5,39;
31570; 31581; 35,00; 87; 34,90; 4213; 937; 936; 31,33; 5,35;
31620; 31629; 35,00; 86; 34,90; 4219; 937; 936; 30,78; 5,42;
31670; 31677; 35,00; 87; 34,90; 4213; 937; 935; 31,39; 5,39;
31720; 31725; 35,00; 87; 34,90; 4219; 937; 938; 30,56; 5,45;
31770; 31789; 35,00; 86; 34,90; 4219; 937; 939; 30,70; 5,45;
31820; 31837; 35,00; 87; 34,90; 4219; 937; 940; 30,89; 5,37;
31870; 31885; 35,00; 87; 34,90; 4213; 937; 940; 31,36; 5,34;
31920; 31933; 35,00; 87; 34,90; 4219; 937; 937; 31,89; 5,43;
31970; 31981; 35,00; 87; 34,90; 4219; 937; 939; 32,13; 5,33;
32020; 32029; 35,00; 87; 34,90; 4225; 937; 939; 32,58; 5,40;
32070; 32077; 35,00; 87; 34,90; 4219; 937; 937; 32,11; 5,39;
32120; 32141; 35,00; 87; 34,90; 4225; 937; 937; 32,00; 5,41;
32170; 32189; 35,00; 87; 34,90; 4225; 937; 940; 31,97; 5,39;
32220; 32237; 35,00; 87; 34,90; 4225; 937; 936; 31,66; 5,36;
32270; 32285; 35,00; 87; 34,90; 4225; 937; 936; 31,78; 5,37;
32320; 32333; 35,00; 87; 34,90; 4219; 937; 936; 31,33; 5,34;
32370; 32381; 35,00; 87; 34,90; 4225; 937; 935; 31,39; 5,46;
32420; 32429; 35,00; 87; 34,90; 4225; 937; 935; 31,33; 5,41;
32470; 32477; 35,00; 86; 34,90; 4225; 937; 939; 30,59; 5,42;
32521; 32541; 35,00; 87; 34,90; 4225; 937; 935; 30,92; 5,37;
32570; 32589; 35,00; 87; 34,90; 4225; 937; 935; 30,67; 5,41;
32620; 32637; 35,00; 86; 34,90; 4225; 937; 940; 30,56; 5,41;
32670; 32685; 35,00; 87; 34,90; 4225; 937; 940; 31,11; 5,35;
32720; 32733; 35,00; 87; 34,90; 4225; 937; 939; 31,78; 5,42;
32770; 32781; 35,00; 87; 34,90; 4225; 937; 939; 32,58; 5,41;
32820; 32829; 35,00; 87; 34,90; 4225; 937; 939; 32,00; 5,41;
32870; 32877; 35,00; 87; 34,90; 4225; 937; 939; 32,44; 5,40;
32920; 32941; 35,00; 87; 34,90; 4225; 937; 935; 31,69; 5,37;
32970; 32989; 35,00; 87; 34,90; 4225; 937; 939; 31,47; 5,37;
33020; 33037; 35,00; 87; 34,90; 4225; 937; 935; 31,69; 5,39;
33070; 33085; 35,00; 87; 34,90; 4225; 937; 939; 31,78; 5,35;
33120; 33133; 35,00; 87; 34,90; 4225; 937; 936; 31,44; 5,33;
33170; 33189; 35,00; 87; 34,90; 4225; 937; 937; 31,31; 5,40;
33220; 33237; 35,00; 87; 34,90; 4219; 937; 935; 30,81; 5,38;
33270; 33285; 35,00; 89; 34,90; 4225; 937; 939; 30,89; 5,39;
33320; 33333; 35,00; 87; 34,90; 4231; 937; 937; 30,45; 5,34;
33370; 33381; 35,00; 87; 34,90; 4225; 937; 939; 30,81; 5,43;
33420; 33429; 35,00; 87; 34,90; 4225; 937; 937; 31,42; 5,35;
33470; 33477; 35,00; 87; 34,90; 4231; 937; 936; 31,44; 5,32;
33520; 33541; 35,00; 87; 34,90; 4225; 937; 939; 32,11; 5,43;
33570; 33589; 35,00; 87; 34,90; 4225; 937; 937; 32,13; 5,36;
33620; 33637; 35,00; 87; 34,90; 4231; 937; 940; 32,00; 5,38;
33670; 33684; 35,00; 87; 34,90; 4225; 937; 936; 31,55; 5,34;
33720; 33733; 35,00; 87; 34,90; 4225; 937; 939; 31,72; 5,32;
33770; 33781; 35,00; 87; 34,90; 4225; 937; 939; 31,66; 5,36;
33820; 33829; 35,00; 87; 34,90; 4225; 937; 940; 31,25; 5,29;
33870; 33877; 35,00; 87; 34,90; 4231; 937; 940; 30,95; 5,35;
33920; 33941; 35,00; 87; 34,90; 4225; 937; 939; 31,25; 5,32;
33971; 33989; 35,00; 89; 34,90; 4231; 937; 936; 30,97; 5,38;
34020; 34037; 35,00; 87; 34,90; 4225; 937; 940; 30,89; 5,35;
34070; 34085; 35,00; 87; 34,90; 4231; 937; 936; 30,45; 5,32;
34120; 34133; 35,00; 89; 34,90; 4225; 937; 940; 31,11; 5,33;
34170; 34180; 35,00; 87; 34,90; 4231; 937; 940; 31,91; 5,29;
34220; 34228; 35,00; 87; 34,90; 4231; 937; 939; 31,83; 5,34;
34270; 34276; 35,00; 87; 34,90; 4231; 937; 937; 32,80; 5,38;
34320; 34340; 35,00; 87; 34,90; 4225; 937; 939; 31,94; 5,37;
34370; 34388; 35,00; 87; 34,90; 4231; 937; 936; 31,66; 5,40;
34420; 34440; 35,00; 87; 34,90; 4231; 937; 939; 31,80; 5,35;
34470; 34488; 35,00; 87; 34,90; 4231; 937; 935; 31,25; 5,42;
34520; 34536; 35,00; 87; 34,90; 4231; 937; 939; 31,11; 5,33;
34570; 34584; 35,00; 87; 34,90; 4237; 937; 940; 31,33; 5,35;
34620; 34632; 35,00; 87; 34,90; 4231; 937; 936; 30,89; 5,36;
34670; 34680; 35,00; 87; 34,90; 4231; 937; 939; 31,00; 5,35;
34721; 34728; 35,00; 87; 34,90; 4231; 937; 939; 30,67; 5,34;
34770; 34776; 35,00; 87; 34,90; 4231; 937; 939; 30,92; 5,37;
