Monitoramento e Diagnóstico - ECU v2.0

Data: 04/06/2016
Hora: 11:43

Versão da aplicação: 2.6.5.0
Firmware Gerenciamento: 1.5.5
Firmware Sincronismo: 1.2.8
Firmware Comunicação: 1.3.1

Ensaio para identificação do sistema 'veículo+ECUv2'
Entrada u(t): Ref de Torque (pedal)
Saída y(t): Velocidade (km/h)
Taxa de amostragem (ms): 100
Tempo de medição (s): 40
Instante do degrau (s): 5
Amplitude do degrau: 30
Marcha Engatada: 2
Modo de operação: Normal
Temperatura do Motor: 87,69ºC

t0_Aquisicao(ms); tf_Aquisicao(ms); RefTorque; Veloc(km/h); RefTorque (ECU); Rotacao; RefVB; VB; MAP(kPa); Tinj(ms);
38424; 38441; 30,00; 58; 29,80; 4000; 832; 833; 22,96; 4,03;
38524; 38537; 30,00; 58; 29,80; 4000; 832; 839; 24,59; 4,07;
38624; 38642; 30,00; 58; 29,80; 3994; 832; 832; 23,51; 4,07;
38724; 38738; 30,00; 58; 29,80; 3994; 832; 832; 23,07; 4,02;
38824; 38834; 30,00; 58; 29,80; 3994; 832; 834; 24,20; 4,06;
38924; 38930; 30,00; 58; 29,80; 4000; 832; 831; 23,10; 4,02;
39024; 39042; 30,00; 58; 29,80; 4000; 832; 830; 23,71; 4,00;
39124; 39138; 30,00; 58; 29,80; 4005; 832; 833; 23,87; 4,03;
39224; 39234; 30,00; 58; 29,80; 4000; 832; 833; 22,96; 4,00;
39324; 39330; 30,00; 58; 29,80; 4000; 832; 831; 24,51; 4,00;
39424; 39442; 30,00; 58; 29,80; 3994; 832; 831; 23,74; 4,05;
39524; 39538; 30,00; 58; 29,80; 4000; 832; 835; 22,96; 4,00;
39624; 39644; 30,00; 59; 29,80; 4000; 832; 832; 24,29; 4,03;
39724; 39744; 30,00; 58; 29,80; 4005; 832; 831; 23,98; 3,99;
39824; 39840; 30,00; 58; 29,80; 4000; 832; 833; 24,20; 4,01;
39924; 39936; 30,00; 58; 29,80; 4005; 832; 831; 23,96; 4,06;

