Monitoramento e Diagnóstico - ECU v2.0

Data: 04/06/2016
Hora: 11:45

Versão da aplicação: 2.6.5.0
Firmware Gerenciamento: 1.5.5
Firmware Sincronismo: 1.2.8
Firmware Comunicação: 1.3.1

Ensaio para identificação do sistema 'veículo+ECUv2'
Entrada u(t): Ref de Torque (pedal)
Saída y(t): Velocidade (km/h)
Taxa de amostragem (ms): 50
Tempo de medição (s): 30
Instante do degrau (s): 5
Amplitude do degrau: 35
Marcha Engatada: 2
Modo de operação: Normal
Temperatura do Motor: 90,10ºC

t0_Aquisicao(ms); tf_Aquisicao(ms); RefTorque; Veloc(km/h); RefTorque (ECU); Rotacao; RefVB; VB; MAP(kPa); Tinj(ms);
20575; 20585; 35,00; 75; 34,90; 5093; 937; 935; 26,75; 4,56;
20625; 20633; 35,00; 74; 34,90; 5093; 937; 937; 28,10; 4,69;
20675; 20695; 35,00; 75; 34,90; 5093; 937; 940; 26,80; 4,58;
20725; 20745; 35,00; 75; 34,90; 5093; 937; 935; 27,96; 4,54;
20775; 20796; 35,00; 74; 34,90; 5093; 937; 942; 27,02; 4,58;
20825; 20844; 35,00; 75; 34,90; 5093; 937; 936; 28,35; 4,53;
20875; 20895; 35,00; 74; 34,90; 5093; 937; 937; 27,00; 4,58;
20926; 20945; 35,00; 75; 34,90; 5093; 937; 937; 27,71; 4,58;
20975; 20993; 35,00; 74; 34,90; 5102; 937; 935; 26,86; 4,59;
21025; 21041; 35,00; 75; 34,90; 5093; 937; 939; 27,96; 4,61;
21075; 21095; 35,00; 74; 34,90; 5093; 937; 940; 26,69; 4,60;
21125; 21143; 35,00; 75; 34,90; 5102; 937; 937; 27,60; 4,57;
21175; 21191; 35,00; 75; 34,90; 5102; 937; 937; 27,27; 4,54;
21225; 21245; 35,00; 74; 34,90; 5102; 937; 935; 27,49; 4,56;
21275; 21293; 35,00; 75; 34,90; 5102; 937; 940; 27,69; 4,57;
21325; 21345; 35,00; 74; 34,90; 5102; 937; 936; 26,94; 4,60;
21375; 21393; 35,00; 75; 34,90; 5110; 937; 940; 27,91; 4,63;
21425; 21445; 35,00; 74; 34,90; 5110; 937; 940; 27,00; 4,65;
21475; 21493; 35,00; 75; 34,90; 5110; 937; 940; 28,46; 4,62;
21525; 21545; 35,00; 75; 34,90; 5110; 937; 937; 26,83; 4,63;
21575; 21595; 35,00; 75; 34,90; 5110; 937; 940; 28,07; 4,51;
21625; 21643; 35,00; 75; 34,90; 5110; 937; 935; 27,05; 4,55;
21675; 21695; 35,00; 74; 34,90; 5119; 937; 936; 27,24; 4,58;
21725; 21743; 35,00; 75; 34,90; 5119; 937; 939; 27,41; 4,61;
21775; 21795; 35,00; 74; 34,90; 5119; 937; 940; 27,24; 4,63;
21825; 21845; 35,00; 75; 34,90; 5110; 937; 939; 27,74; 4,55;
21875; 21895; 35,00; 74; 34,90; 5119; 937; 935; 26,75; 4,54;
21925; 21945; 35,00; 75; 34,90; 5119; 937; 939; 28,35; 4,57;
21975; 21993; 35,00; 75; 34,90; 5128; 937; 939; 26,91; 4,61;
22025; 22041; 35,00; 75; 34,90; 5128; 937; 936; 27,66; 4,61;
22075; 22095; 35,00; 75; 34,90; 5128; 937; 937; 27,71; 4,57;
22125; 22143; 35,00; 75; 34,90; 5119; 937; 936; 27,27; 4,61;
22175; 22195; 35,00; 75; 34,90; 5119; 937; 936; 28,16; 4,56;
22225; 22245; 35,00; 74; 34,90; 5128; 937; 937; 27,00; 4,53;
22275; 22295; 35,00; 75; 34,90; 5136; 937; 935; 28,16; 4,57;
22325; 22343; 35,00; 74; 34,90; 5128; 937; 935; 26,83; 4,52;
22375; 22395; 35,00; 75; 34,90; 5128; 937; 935; 27,19; 4,53;
22425; 22443; 35,00; 75; 34,90; 5128; 937; 937; 27,49; 4,64;
22475; 22491; 35,00; 75; 34,90; 5119; 937; 940; 27,13; 4,59;
22525; 22539; 35,00; 75; 34,90; 5136; 937; 936; 28,10; 4,60;
22575; 22587; 35,00; 75; 34,90; 5128; 937; 935; 26,47; 4,57;
22625; 22635; 35,00; 75; 34,90; 5136; 937; 940; 27,91; 4,59;
22675; 22683; 35,00; 74; 34,90; 5136; 937; 935; 26,86; 4,54;
22725; 22745; 35,00; 75; 34,90; 5136; 937; 940; 26,91; 4,65;
22775; 22793; 35,00; 75; 34,90; 5136; 937; 937; 27,99; 4,61;
22825; 22841; 35,00; 75; 34,90; 5136; 937; 937; 26,83; 4,58;
22875; 22889; 35,00; 75; 34,90; 5136; 937; 936; 27,93; 4,60;
22925; 22945; 35,00; 75; 34,90; 5145; 937; 937; 26,83; 4,55;
22975; 22993; 35,00; 75; 34,90; 5145; 937; 935; 27,71; 4,52;
23025; 23041; 35,00; 75; 34,90; 5136; 937; 936; 28,21; 4,57;
23075; 23089; 35,00; 75; 34,90; 5136; 937; 938; 26,69; 4,56;
23125; 23137; 35,00; 75; 34,90; 5136; 937; 935; 27,96; 4,57;
23175; 23185; 35,00; 75; 34,90; 5145; 937; 937; 26,50; 4,58;
23225; 23233; 35,00; 75; 34,90; 5154; 937; 940; 27,47; 4,52;
23275; 23281; 35,00; 75; 34,90; 5145; 937; 939; 27,96; 4,52;
23325; 23345; 35,00; 75; 34,90; 5145; 937; 935; 26,69; 4,58;
23375; 23395; 35,00; 75; 34,90; 5145; 937; 943; 28,07; 4,59;
23425; 23443; 35,00; 75; 34,90; 5145; 937; 935; 26,83; 4,54;
23475; 23495; 35,00; 75; 34,90; 5154; 937; 939; 27,08; 4,56;
23525; 23544; 35,00; 75; 34,90; 5145; 937; 939; 28,13; 4,61;
23575; 23594; 35,00; 75; 34,90; 5154; 937; 940; 26,53; 4,56;
23625; 23643; 35,00; 75; 34,90; 5154; 937; 936; 27,99; 4,52;
23675; 23691; 35,00; 75; 34,90; 5154; 937; 939; 27,38; 4,49;
23725; 23739; 35,00; 75; 34,90; 5154; 937; 938; 26,69; 4,61;
23775; 23787; 35,00; 75; 34,90; 5154; 937; 939; 28,02; 4,63;
23825; 23835; 35,00; 75; 34,90; 5163; 937; 936; 26,77; 4,55;
23876; 23883; 35,00; 77; 34,90; 5154; 937; 936; 28,21; 4,53;
23925; 23930; 35,00; 75; 34,90; 5154; 937; 937; 27,60; 4,56;
23975; 23994; 35,00; 75; 34,90; 5154; 937; 938; 26,75; 4,51;
24025; 24042; 35,00; 75; 34,90; 5154; 937; 940; 27,60; 4,60;
24075; 24090; 35,00; 75; 34,90; 5154; 937; 935; 27,35; 4,54;
24125; 24138; 35,00; 75; 34,90; 5163; 937; 938; 27,08; 4,58;
24175; 24186; 35,00; 75; 34,90; 5163; 937; 939; 27,96; 4,54;
24225; 24234; 35,00; 75; 34,90; 5154; 937; 937; 26,83; 4,62;
24275; 24282; 35,00; 75; 34,90; 5163; 937; 936; 27,47; 4,56;
24325; 24330; 35,00; 77; 34,90; 5172; 937; 935; 28,16; 4,57;
24375; 24394; 35,00; 75; 34,90; 5163; 937; 936; 26,88; 4,60;
24425; 24443; 35,00; 75; 34,90; 5163; 937; 940; 27,47; 4,56;
24475; 24490; 35,00; 75; 34,90; 5163; 937; 939; 27,74; 4,61;
24525; 24538; 35,00; 75; 34,90; 5172; 937; 939; 26,64; 4,54;
24575; 24586; 35,00; 75; 34,90; 5163; 937; 937; 28,05; 4,60;
24625; 24634; 35,00; 75; 34,90; 5163; 937; 938; 27,19; 4,63;
24675; 24682; 35,00; 77; 34,90; 5163; 937; 935; 26,69; 4,55;
24725; 24730; 35,00; 75; 34,90; 5172; 937; 940; 28,13; 4,54;
24775; 24794; 35,00; 77; 34,90; 5172; 937; 938; 26,91; 4,65;
24825; 24842; 35,00; 75; 34,90; 5172; 937; 936; 27,22; 4,56;
24875; 24890; 35,00; 75; 34,90; 5172; 937; 935; 27,96; 4,56;
24925; 24938; 35,00; 75; 34,90; 5163; 937; 940; 26,77; 4,54;
24975; 24986; 35,00; 75; 34,90; 5163; 937; 937; 26,83; 4,53;
25025; 25034; 35,00; 75; 34,90; 5163; 937; 935; 28,16; 4,57;
25075; 25082; 35,00; 75; 34,90; 5172; 937; 940; 26,80; 4,60;
25125; 25130; 35,00; 77; 34,90; 5172; 937; 935; 27,05; 4,61;
25175; 25194; 35,00; 75; 34,90; 5172; 937; 940; 28,02; 4,53;
25225; 25242; 35,00; 77; 34,90; 5163; 937; 936; 27,22; 4,54;
25275; 25290; 35,00; 75; 34,90; 5172; 937; 936; 27,47; 4,58;
25325; 25338; 35,00; 75; 34,90; 5172; 937; 939; 27,71; 4,63;
25375; 25386; 35,00; 75; 34,90; 5181; 937; 936; 26,72; 4,60;
25425; 25434; 35,00; 75; 34,90; 5181; 937; 939; 27,47; 4,59;
25475; 25482; 35,00; 77; 34,90; 5172; 937; 936; 27,47; 4,55;
25525; 25530; 35,00; 75; 34,90; 5172; 937; 936; 26,80; 4,61;
25575; 25594; 35,00; 77; 34,90; 5181; 937; 935; 27,52; 4,60;
25625; 25642; 35,00; 75; 34,90; 5181; 937; 939; 27,35; 4,56;
25675; 25690; 35,00; 77; 34,90; 5181; 937; 936; 26,72; 4,65;
25725; 25738; 35,00; 75; 34,90; 5181; 937; 935; 27,82; 4,63;
25775; 25786; 35,00; 77; 34,90; 5181; 937; 940; 27,13; 4,62;
25825; 25834; 35,00; 77; 34,90; 5181; 937; 936; 27,00; 4,59;
25875; 25882; 35,00; 75; 34,90; 5181; 937; 937; 27,55; 4,57;
25925; 25946; 35,00; 77; 34,90; 5181; 937; 935; 27,49; 4,62;
25975; 25994; 35,00; 75; 34,90; 5181; 937; 936; 26,94; 4,62;
26025; 26042; 35,00; 77; 34,90; 5190; 937; 936; 27,80; 4,52;
26075; 26090; 35,00; 75; 34,90; 5190; 937; 937; 27,74; 4,58;
26125; 26138; 35,00; 77; 34,90; 5190; 937; 938; 27,02; 4,57;
26175; 26186; 35,00; 77; 34,90; 5181; 937; 939; 27,71; 4,58;
26225; 26234; 35,00; 75; 34,90; 5190; 937; 936; 27,58; 4,64;
26275; 26282; 35,00; 77; 34,90; 5181; 937; 936; 26,66; 4,63;
26325; 26346; 35,00; 75; 34,90; 5181; 937; 939; 27,52; 4,60;
26375; 26394; 35,00; 77; 34,90; 5199; 937; 936; 27,66; 4,56;
26425; 26442; 35,00; 75; 34,90; 5190; 937; 938; 26,91; 4,57;
26475; 26490; 35,00; 77; 34,90; 5190; 937; 936; 27,71; 4,60;
26525; 26538; 35,00; 77; 34,90; 5190; 937; 937; 28,05; 4,59;
26575; 26586; 35,00; 75; 34,90; 5181; 937; 935; 26,42; 4,61;
26625; 26634; 35,00; 77; 34,90; 5190; 937; 939; 27,58; 4,58;
26675; 26682; 35,00; 75; 34,90; 5190; 937; 940; 28,13; 4,52;
26725; 26746; 35,00; 77; 34,90; 5190; 937; 936; 26,66; 4,62;
26775; 26794; 35,00; 75; 34,90; 5190; 937; 938; 26,80; 4,57;
26825; 26842; 35,00; 77; 34,90; 5199; 937; 936; 28,32; 4,58;
26875; 26890; 35,00; 75; 34,90; 5199; 937; 935; 26,58; 4,63;
26925; 26938; 35,00; 77; 34,90; 5190; 937; 935; 27,69; 4,57;
26975; 26986; 35,00; 77; 34,90; 5190; 937; 936; 27,22; 4,56;
27025; 27034; 35,00; 75; 34,90; 5190; 937; 937; 27,27; 4,57;
27075; 27082; 35,00; 77; 34,90; 5190; 937; 935; 27,71; 4,58;
27125; 27146; 35,00; 75; 34,90; 5199; 937; 940; 27,35; 4,64;
27175; 27194; 35,00; 77; 34,90; 5199; 937; 937; 26,83; 4,68;
27225; 27242; 35,00; 75; 34,90; 5199; 937; 936; 27,35; 4,59;
27275; 27290; 35,00; 77; 34,90; 5199; 937; 940; 27,96; 4,56;
27325; 27338; 35,00; 77; 34,90; 5190; 937; 940; 26,80; 4,59;
27375; 27386; 35,00; 75; 34,90; 5199; 937; 936; 27,16; 4,60;
27425; 27434; 35,00; 77; 34,90; 5199; 937; 939; 27,91; 4,61;
27475; 27482; 35,00; 75; 34,90; 5199; 937; 936; 26,66; 4,60;
27526; 27546; 35,00; 77; 34,90; 5199; 937; 934; 26,97; 4,61;
27575; 27594; 35,00; 77; 34,90; 5199; 937; 936; 27,91; 4,56;
27625; 27642; 35,00; 77; 34,90; 5190; 937; 936; 27,22; 4,60;
27675; 27690; 35,00; 77; 34,90; 5199; 937; 936; 27,00; 4,62;
27725; 27738; 35,00; 75; 34,90; 5199; 937; 937; 28,16; 4,65;
27775; 27785; 35,00; 77; 34,90; 5208; 937; 936; 27,66; 4,59;
27825; 27833; 35,00; 75; 34,90; 5199; 937; 937; 26,72; 4,54;
27875; 27881; 35,00; 77; 34,90; 5199; 937; 935; 27,63; 4,54;
27925; 27945; 35,00; 75; 34,90; 5199; 937; 938; 28,02; 4,60;
27975; 27994; 35,00; 77; 34,90; 5208; 937; 935; 26,50; 4,60;
28025; 28041; 35,00; 77; 34,90; 5199; 937; 939; 27,49; 4,61;
28075; 28089; 35,00; 77; 34,90; 5199; 937; 935; 27,85; 4,59;
28125; 28137; 35,00; 77; 34,90; 5199; 937; 938; 26,80; 4,57;
28175; 28193; 35,00; 75; 34,90; 5208; 937; 936; 26,72; 4,66;
28225; 28241; 35,00; 77; 34,90; 5208; 937; 939; 27,71; 4,65;
28275; 28289; 35,00; 75; 34,90; 5208; 937; 940; 27,13; 4,61;
28325; 28337; 35,00; 77; 34,90; 5208; 937; 935; 26,64; 4,64;
28375; 28385; 35,00; 77; 34,90; 5208; 937; 936; 27,24; 4,56;
28425; 28433; 35,00; 77; 34,90; 5199; 937; 935; 28,02; 4,57;
28475; 28481; 35,00; 77; 34,90; 5208; 937; 936; 26,69; 4,62;
28525; 28545; 35,00; 75; 34,90; 5217; 937; 939; 27,05; 4,61;
28575; 28593; 35,00; 77; 34,90; 5208; 937; 940; 28,10; 4,69;
28625; 28641; 35,00; 75; 34,90; 5208; 937; 936; 27,71; 4,59;
28675; 28689; 35,00; 77; 34,90; 5208; 937; 935; 26,83; 4,56;
28725; 28737; 35,00; 77; 34,90; 5208; 937; 936; 27,47; 4,59;
28775; 28785; 35,00; 77; 34,90; 5208; 937; 937; 27,96; 4,57;
28825; 28833; 35,00; 77; 34,90; 5217; 937; 939; 26,53; 4,61;
28875; 28881; 35,00; 75; 34,90; 5217; 937; 935; 27,35; 4,58;
28925; 28945; 35,00; 77; 34,90; 5208; 937; 940; 28,57; 4,57;
28976; 28993; 35,00; 75; 34,90; 5208; 937; 936; 27,24; 4,63;
29025; 29041; 35,00; 77; 34,90; 5208; 937; 937; 26,55; 4,57;
29075; 29089; 35,00; 77; 34,90; 5217; 937; 935; 27,52; 4,60;
29125; 29137; 35,00; 77; 34,90; 5208; 937; 936; 27,91; 4,61;
29175; 29185; 35,00; 77; 34,90; 5217; 937; 936; 26,50; 4,56;
29225; 29233; 35,00; 77; 34,90; 5208; 937; 935; 26,83; 4,59;
29275; 29281; 35,00; 77; 34,90; 5217; 937; 939; 28,02; 4,62;
29325; 29345; 35,00; 77; 34,90; 5217; 937; 939; 27,58; 4,64;
29375; 29393; 35,00; 77; 34,90; 5217; 937; 938; 26,69; 4,66;
29425; 29441; 35,00; 75; 34,90; 5208; 937; 939; 27,80; 4,61;
29475; 29489; 35,00; 77; 34,90; 5217; 937; 935; 28,24; 4,61;
29525; 29537; 35,00; 77; 34,90; 5217; 937; 936; 26,72; 4,59;
29575; 29585; 35,00; 77; 34,90; 5217; 937; 940; 26,97; 4,61;
29625; 29633; 35,00; 77; 34,90; 5217; 937; 936; 27,69; 4,63;
29675; 29681; 35,00; 77; 34,90; 5208; 937; 940; 27,35; 4,58;
29725; 29745; 35,00; 77; 34,90; 5217; 937; 939; 26,97; 4,59;
29775; 29793; 35,00; 75; 34,90; 5208; 937; 937; 26,94; 4,55;
29825; 29841; 35,00; 77; 34,90; 5217; 937; 935; 28,21; 4,63;
29875; 29889; 35,00; 77; 34,90; 5217; 937; 935; 27,05; 4,64;
29924; 29937; 35,00; 77; 34,90; 5217; 937; 936; 27,00; 4,64;
29974; 29985; 35,00; 77; 34,90; 5208; 937; 936; 27,22; 4,68;

