Monitoramento e Diagnóstico - ECU v2.0

Data: 04/06/2016
Hora: 11:47

Versão da aplicação: 2.6.5.0
Firmware Gerenciamento: 1.5.5
Firmware Sincronismo: 1.2.8
Firmware Comunicação: 1.3.1

Ensaio para identificação do sistema 'veículo+ECUv2'
Entrada u(t): Ref de Torque (pedal)
Saída y(t): Velocidade (km/h)
Taxa de amostragem (ms): 50
Tempo de medição (s): 40
Instante do degrau (s): 5
Amplitude do degrau: 35
Marcha Engatada: 2
Modo de operação: Normal
Temperatura do Motor: 90,93ºC

t0_Aquisicao(ms); tf_Aquisicao(ms); RefTorque; Veloc(km/h); RefTorque (ECU); Rotacao; RefVB; VB; MAP(kPa); Tinj(ms);
21983; 21998; 35,00; 69; 34,90; 4622; 937; 939; 28,74; 5,01;
22033; 22046; 35,00; 67; 34,90; 4629; 937; 936; 29,23; 4,95;
22083; 22094; 35,00; 69; 34,90; 4629; 937; 935; 30,59; 4,95;
22134; 22142; 35,00; 67; 34,90; 4622; 937; 936; 28,38; 5,07;
22183; 22190; 35,00; 69; 34,90; 4629; 937; 940; 28,79; 4,95;
22233; 22254; 35,00; 67; 34,90; 4629; 937; 937; 29,48; 4,95;
22283; 22302; 35,00; 69; 34,90; 4629; 937; 936; 29,65; 5,05;
22333; 22350; 35,00; 67; 34,90; 4636; 937; 938; 29,01; 5,01;
22383; 22398; 35,00; 69; 34,90; 4629; 937; 937; 28,60; 4,95;
22433; 22446; 35,00; 67; 34,90; 4636; 937; 936; 29,23; 5,02;
22483; 22494; 35,00; 69; 34,90; 4636; 937; 942; 30,17; 5,00;
22533; 22542; 35,00; 67; 34,90; 4636; 937; 935; 28,35; 4,96;
22583; 22590; 35,00; 69; 34,90; 4629; 937; 936; 28,76; 4,98;
22633; 22654; 35,00; 67; 34,90; 4636; 937; 934; 29,29; 5,02;
22683; 22702; 35,00; 69; 34,90; 4636; 937; 936; 29,68; 4,92;
22733; 22750; 35,00; 67; 34,90; 4636; 937; 936; 28,71; 4,96;
22783; 22798; 35,00; 69; 34,90; 4636; 937; 938; 28,90; 4,97;
22833; 22846; 35,00; 67; 34,90; 4636; 937; 935; 29,29; 5,01;
22883; 22894; 35,00; 69; 34,90; 4636; 937; 935; 30,01; 5,04;
22933; 22942; 35,00; 67; 34,90; 4643; 937; 938; 28,54; 4,98;
22983; 22990; 35,00; 69; 34,90; 4636; 937; 940; 28,68; 4,92;
23033; 23054; 35,00; 67; 34,90; 4643; 937; 935; 29,07; 4,92;
23083; 23102; 35,00; 69; 34,90; 4636; 937; 937; 29,59; 5,00;
23133; 23150; 35,00; 67; 34,90; 4643; 937; 937; 29,48; 4,95;
23183; 23198; 35,00; 69; 34,90; 4643; 937; 936; 28,60; 4,95;
23233; 23245; 35,00; 67; 34,90; 4636; 937; 937; 29,15; 4,95;
23283; 23293; 35,00; 69; 34,90; 4643; 937; 937; 30,09; 4,95;
23333; 23341; 35,00; 67; 34,90; 4651; 937; 940; 28,79; 5,01;
23383; 23389; 35,00; 69; 34,90; 4651; 937; 936; 28,49; 5,03;
23433; 23453; 35,00; 67; 34,90; 4643; 937; 935; 28,93; 4,97;
23483; 23501; 35,00; 69; 34,90; 4643; 937; 936; 29,45; 5,02;
23533; 23549; 35,00; 67; 34,90; 4643; 937; 939; 29,56; 5,04;
23583; 23597; 35,00; 69; 34,90; 4651; 937; 939; 28,68; 5,04;
23633; 23645; 35,00; 67; 34,90; 4651; 937; 939; 28,46; 4,91;
23683; 23693; 35,00; 69; 34,90; 4643; 937; 939; 29,45; 5,02;
23733; 23741; 35,00; 67; 34,90; 4643; 937; 936; 30,45; 4,97;
23783; 23789; 35,00; 69; 34,90; 4651; 937; 937; 28,32; 4,97;
23834; 23853; 35,00; 67; 34,90; 4651; 937; 937; 28,16; 4,97;
23883; 23901; 35,00; 69; 34,90; 4643; 937; 939; 29,26; 4,93;
23933; 23949; 35,00; 67; 34,90; 4651; 937; 940; 29,56; 4,95;
23983; 23997; 35,00; 69; 34,90; 4651; 937; 936; 29,37; 4,96;
24033; 24045; 35,00; 67; 34,90; 4651; 937; 937; 28,65; 4,99;
24083; 24093; 35,00; 69; 34,90; 4651; 937; 940; 28,46; 5,06;
24133; 24141; 35,00; 67; 34,90; 4651; 937; 940; 29,34; 4,92;
24183; 24189; 35,00; 69; 34,90; 4651; 937; 935; 30,03; 4,92;
24233; 24251; 35,00; 67; 34,90; 4658; 937; 938; 28,29; 4,94;
24283; 24299; 35,00; 69; 34,90; 4651; 937; 935; 28,43; 4,96;
24333; 24347; 35,00; 67; 34,90; 4658; 937; 940; 29,12; 4,94;
24383; 24395; 35,00; 69; 34,90; 4651; 937; 936; 29,15; 4,92;
24433; 24443; 35,00; 67; 34,90; 4651; 937; 937; 29,48; 4,96;
24483; 24491; 35,00; 69; 34,90; 4658; 937; 937; 28,40; 4,95;
24533; 24539; 35,00; 69; 34,90; 4658; 937; 934; 28,54; 4,94;
24583; 24603; 35,00; 69; 34,90; 4651; 937; 937; 29,21; 4,94;
24633; 24651; 35,00; 67; 34,90; 4658; 937; 939; 30,23; 4,99;
24683; 24701; 35,00; 69; 34,90; 4658; 937; 940; 29,01; 4,90;
24733; 24749; 35,00; 69; 34,90; 4658; 937; 940; 28,13; 4,91;
24783; 24797; 35,00; 69; 34,90; 4658; 937; 940; 28,90; 4,92;
24833; 24845; 35,00; 69; 34,90; 4658; 937; 940; 29,15; 4,99;
24883; 24893; 35,00; 69; 34,90; 4658; 937; 936; 29,45; 4,92;
24933; 24941; 35,00; 69; 34,90; 4658; 937; 939; 28,71; 4,93;
24983; 24989; 35,00; 69; 34,90; 4658; 937; 940; 28,57; 4,94;
25033; 25053; 35,00; 69; 34,90; 4658; 937; 936; 28,43; 4,89;
25083; 25101; 35,00; 69; 34,90; 4658; 937; 937; 29,65; 5,03;
25133; 25149; 35,00; 69; 34,90; 4665; 937; 935; 29,70; 4,91;
25183; 25197; 35,00; 69; 34,90; 4658; 937; 940; 28,24; 4,90;
25233; 25245; 35,00; 69; 34,90; 4658; 937; 935; 28,38; 4,99;
25283; 25293; 35,00; 69; 34,90; 4658; 937; 936; 28,98; 4,97;
25333; 25341; 35,00; 69; 34,90; 4665; 937; 936; 29,37; 4,95;
25383; 25389; 35,00; 69; 34,90; 4665; 937; 935; 29,59; 4,93;
25433; 25451; 35,00; 69; 34,90; 4658; 937; 939; 28,51; 4,95;
25483; 25499; 35,00; 69; 34,90; 4665; 937; 940; 28,35; 4,96;
25533; 25547; 35,00; 69; 34,90; 4665; 937; 938; 28,90; 4,91;
25583; 25595; 35,00; 69; 34,90; 4658; 937; 936; 29,98; 4,87;
25633; 25643; 35,00; 69; 34,90; 4658; 937; 935; 28,96; 4,95;
25683; 25691; 35,00; 69; 34,90; 4658; 937; 939; 27,74; 4,92;
25733; 25738; 35,00; 69; 34,90; 4665; 937; 935; 28,85; 4,92;
25784; 25802; 35,00; 69; 34,90; 4658; 937; 935; 29,07; 4,89;
25833; 25850; 35,00; 69; 34,90; 4665; 937; 935; 29,48; 4,91;
25883; 25902; 35,00; 67; 34,90; 4665; 937; 935; 29,15; 4,94;
25933; 25950; 35,00; 69; 34,90; 4658; 937; 936; 28,49; 4,91;
25983; 25999; 35,00; 67; 34,90; 4665; 937; 938; 28,13; 4,89;
26033; 26047; 35,00; 69; 34,90; 4665; 937; 936; 28,98; 4,93;
26083; 26094; 35,00; 67; 34,90; 4658; 937; 935; 29,81; 4,94;
26133; 26142; 35,00; 69; 34,90; 4665; 937; 939; 28,68; 4,96;
26183; 26190; 35,00; 67; 34,90; 4665; 937; 936; 28,27; 4,91;
26233; 26238; 35,00; 69; 34,90; 4658; 937; 935; 28,63; 4,93;
26283; 26302; 35,00; 67; 34,90; 4665; 937; 938; 28,57; 4,91;
26333; 26350; 35,00; 69; 34,90; 4665; 937; 940; 29,68; 4,86;
26383; 26398; 35,00; 67; 34,90; 4665; 937; 937; 29,48; 4,91;
26433; 26446; 35,00; 69; 34,90; 4658; 937; 937; 28,60; 4,89;
26483; 26494; 35,00; 67; 34,90; 4665; 937; 936; 28,60; 4,86;
26533; 26542; 35,00; 69; 34,90; 4658; 937; 935; 29,34; 4,96;
26583; 26590; 35,00; 67; 34,90; 4665; 937; 939; 29,84; 4,92;
26633; 26638; 35,00; 69; 34,90; 4658; 937; 935; 29,04; 4,89;
26683; 26702; 35,00; 67; 34,90; 4658; 937; 936; 27,91; 4,90;
26733; 26750; 35,00; 69; 34,90; 4658; 937; 936; 28,93; 4,89;
26783; 26801; 35,00; 67; 34,90; 4665; 937; 936; 29,23; 4,94;
26833; 26849; 35,00; 69; 34,90; 4658; 937; 934; 29,56; 4,95;
26883; 26900; 35,00; 67; 34,90; 4665; 937; 936; 29,10; 4,99;
26933; 26948; 35,00; 69; 34,90; 4665; 937; 935; 28,40; 4,94;
26983; 26996; 35,00; 67; 34,90; 4665; 937; 940; 28,24; 4,91;
27033; 27044; 35,00; 69; 34,90; 4665; 937; 936; 29,15; 4,86;
27083; 27092; 35,00; 67; 34,90; 4665; 937; 935; 29,92; 4,90;
27133; 27140; 35,00; 69; 34,90; 4665; 937; 936; 28,76; 4,93;
27183; 27204; 35,00; 67; 34,90; 4672; 937; 936; 28,16; 4,89;
27233; 27252; 35,00; 69; 34,90; 4665; 937; 936; 28,71; 4,94;
27283; 27300; 35,00; 67; 34,90; 4658; 937; 940; 28,68; 4,99;
27333; 27348; 35,00; 69; 34,90; 4665; 937; 939; 29,56; 5,00;
27383; 27396; 35,00; 67; 34,90; 4665; 937; 938; 29,29; 4,89;
27433; 27444; 35,00; 69; 34,90; 4672; 937; 942; 28,68; 4,92;
27483; 27492; 35,00; 67; 34,90; 4672; 937; 936; 28,68; 4,94;
27533; 27540; 35,00; 69; 34,90; 4665; 937; 936; 29,34; 4,94;
27583; 27604; 35,00; 67; 34,90; 4665; 937; 940; 30,23; 4,90;
27633; 27652; 35,00; 69; 34,90; 4665; 937; 942; 29,29; 4,91;
27683; 27700; 35,00; 67; 34,90; 4665; 937; 936; 28,38; 4,85;
27733; 27748; 35,00; 69; 34,90; 4665; 937; 935; 28,82; 4,93;
27783; 27796; 35,00; 69; 34,90; 4672; 937; 939; 29,26; 4,90;
27833; 27844; 35,00; 69; 34,90; 4672; 937; 937; 29,26; 4,86;
27883; 27892; 35,00; 69; 34,90; 4672; 937; 936; 29,23; 4,97;
27933; 27940; 35,00; 69; 34,90; 4665; 937; 935; 28,29; 4,95;
27983; 28001; 35,00; 69; 34,90; 4665; 937; 938; 28,24; 4,94;
28033; 28053; 35,00; 69; 34,90; 4665; 937; 937; 28,43; 4,94;
28083; 28103; 35,00; 69; 34,90; 4672; 937; 940; 29,56; 4,98;
28133; 28153; 35,00; 69; 34,90; 4665; 937; 936; 29,65; 4,90;
28183; 28201; 35,00; 69; 34,90; 4665; 937; 938; 28,24; 4,95;
28233; 28249; 35,00; 69; 34,90; 4672; 937; 940; 28,49; 4,96;
28283; 28297; 35,00; 69; 34,90; 4672; 937; 936; 28,98; 4,95;
28333; 28344; 35,00; 69; 34,90; 4665; 937; 938; 28,79; 4,95;
28383; 28392; 35,00; 69; 34,90; 4665; 937; 936; 29,59; 4,92;
28433; 28441; 35,00; 69; 34,90; 4665; 937; 939; 29,18; 4,92;
28483; 28488; 35,00; 69; 34,90; 4672; 937; 935; 28,60; 4,86;
28533; 28552; 35,00; 69; 34,90; 4672; 937; 940; 28,40; 4,89;
28583; 28600; 35,00; 69; 34,90; 4665; 937; 935; 28,90; 4,86;
28633; 28648; 35,00; 69; 34,90; 4672; 937; 936; 30,09; 4,95;
28683; 28696; 35,00; 69; 34,90; 4680; 937; 936; 29,01; 4,95;
28734; 28744; 35,00; 69; 34,90; 4672; 937; 936; 28,76; 4,91;
28783; 28792; 35,00; 69; 34,90; 4672; 937; 936; 28,65; 4,90;
28833; 28840; 35,00; 69; 34,90; 4672; 937; 937; 29,04; 4,90;
28883; 28888; 35,00; 69; 34,90; 4672; 937; 938; 29,12; 4,90;
28933; 28950; 35,00; 69; 34,90; 4680; 937; 938; 29,45; 4,97;
28983; 28998; 35,00; 69; 34,90; 4672; 937; 937; 28,71; 4,99;
29033; 29046; 35,00; 69; 34,90; 4672; 937; 937; 28,49; 4,88;
29083; 29094; 35,00; 69; 34,90; 4665; 937; 935; 28,16; 4,87;
29133; 29142; 35,00; 69; 34,90; 4672; 937; 939; 29,15; 4,89;
29183; 29190; 35,00; 69; 34,90; 4672; 937; 936; 29,87; 4,95;
29233; 29254; 35,00; 69; 34,90; 4672; 937; 940; 29,12; 4,93;
29283; 29302; 35,00; 69; 34,90; 4672; 937; 936; 28,07; 4,95;
29333; 29350; 35,00; 69; 34,90; 4672; 937; 940; 28,79; 4,91;
29383; 29398; 35,00; 69; 34,90; 4672; 937; 939; 28,63; 4,90;
29433; 29446; 35,00; 69; 34,90; 4672; 937; 936; 28,82; 4,91;
29483; 29494; 35,00; 69; 34,90; 4672; 937; 938; 29,45; 4,84;
29533; 29542; 35,00; 69; 34,90; 4680; 937; 937; 28,71; 4,93;
29583; 29590; 35,00; 69; 34,90; 4672; 937; 936; 28,32; 4,97;
29633; 29654; 35,00; 69; 34,90; 4680; 937; 940; 28,57; 4,93;
29683; 29702; 35,00; 69; 34,90; 4672; 937; 940; 29,23; 4,94;
29733; 29750; 35,00; 69; 34,90; 4672; 937; 936; 30,03; 4,88;
29783; 29798; 35,00; 69; 34,90; 4672; 937; 935; 28,82; 4,92;
29833; 29846; 35,00; 69; 34,90; 4672; 937; 940; 28,24; 4,93;
29883; 29894; 35,00; 69; 34,90; 4680; 937; 936; 28,71; 4,88;
29932; 29950; 35,00; 67; 34,90; 4672; 937; 936; 29,10; 4,91;
29982; 29998; 35,00; 69; 34,90; 4672; 937; 938; 29,29; 4,95;
30032; 30046; 35,00; 67; 34,90; 4672; 937; 940; 29,34; 4,85;
30082; 30094; 35,00; 69; 34,90; 4672; 937; 940; 28,46; 4,93;
30132; 30152; 35,00; 67; 34,90; 4672; 937; 940; 28,35; 4,91;
30183; 30200; 35,00; 69; 34,90; 4672; 937; 935; 28,46; 4,89;
30232; 30248; 35,00; 67; 34,90; 4672; 937; 938; 29,01; 4,95;
30282; 30296; 35,00; 69; 34,90; 4672; 937; 939; 29,73; 4,90;
30332; 30344; 35,00; 67; 34,90; 4672; 937; 939; 28,29; 4,89;
30382; 30392; 35,00; 69; 34,90; 4672; 937; 939; 28,16; 4,87;
30433; 30440; 35,00; 67; 34,90; 4672; 937; 936; 28,71; 4,91;
30482; 30488; 35,00; 69; 34,90; 4672; 937; 938; 28,90; 4,91;
30532; 30552; 35,00; 67; 34,90; 4672; 937; 939; 29,26; 4,89;
30582; 30600; 35,00; 69; 34,90; 4672; 937; 936; 29,37; 4,87;
30632; 30648; 35,00; 67; 34,90; 4672; 937; 939; 28,63; 4,89;
30682; 30696; 35,00; 69; 34,90; 4672; 937; 935; 28,18; 4,82;
30732; 30743; 35,00; 67; 34,90; 4672; 937; 939; 28,79; 4,89;
30782; 30799; 35,00; 69; 34,90; 4672; 937; 938; 29,45; 4,99;
30832; 30847; 35,00; 69; 34,90; 4672; 937; 936; 30,09; 4,86;
30882; 30896; 35,00; 69; 34,90; 4672; 937; 936; 28,93; 4,93;
30932; 30943; 35,00; 69; 34,90; 4680; 937; 936; 28,13; 4,87;
30982; 30991; 35,00; 69; 34,90; 4680; 937; 935; 28,68; 4,93;
31032; 31040; 35,00; 69; 34,90; 4672; 937; 936; 29,01; 4,97;
31082; 31088; 35,00; 69; 34,90; 4672; 937; 938; 29,34; 4,97;
31132; 31151; 35,00; 69; 34,90; 4672; 937; 940; 29,23; 4,88;
31182; 31200; 35,00; 69; 34,90; 4672; 937; 937; 28,60; 4,89;
31232; 31248; 35,00; 69; 34,90; 4672; 937; 936; 28,49; 4,96;
31282; 31295; 35,00; 69; 34,90; 4672; 937; 938; 28,13; 4,91;
31332; 31344; 35,00; 69; 34,90; 4672; 937; 939; 29,26; 4,88;
31382; 31391; 35,00; 69; 34,90; 4680; 937; 939; 30,01; 4,93;
31432; 31440; 35,00; 69; 34,90; 4672; 937; 939; 28,57; 4,95;
31482; 31488; 35,00; 69; 34,90; 4680; 937; 939; 28,16; 4,91;
31532; 31551; 35,00; 69; 34,90; 4680; 937; 935; 28,63; 4,91;
31582; 31599; 35,00; 69; 34,90; 4672; 937; 939; 28,68; 4,93;
31632; 31647; 35,00; 69; 34,90; 4672; 937; 936; 29,21; 4,91;
31682; 31701; 35,00; 69; 34,90; 4672; 937; 940; 29,45; 4,89;
31732; 31749; 35,00; 69; 34,90; 4672; 937; 940; 29,23; 4,93;
31782; 31797; 35,00; 69; 34,90; 4680; 937; 936; 28,46; 4,91;
31832; 31845; 35,00; 69; 34,90; 4680; 937; 936; 28,54; 4,93;
31882; 31893; 35,00; 69; 34,90; 4672; 937; 936; 29,01; 4,87;
31932; 31941; 35,00; 69; 34,90; 4672; 937; 940; 30,15; 4,86;
31982; 31989; 35,00; 69; 34,90; 4680; 937; 936; 29,59; 4,97;
32032; 32037; 35,00; 69; 34,90; 4672; 937; 939; 28,02; 4,87;
32082; 32101; 35,00; 69; 34,90; 4680; 937; 940; 28,24; 4,85;
32132; 32149; 35,00; 69; 34,90; 4680; 937; 936; 28,79; 4,94;
32182; 32201; 35,00; 69; 34,90; 4680; 937; 939; 29,29; 4,89;
32232; 32249; 35,00; 69; 34,90; 4687; 937; 937; 29,15; 4,91;
32282; 32297; 35,00; 69; 34,90; 4680; 937; 938; 28,79; 4,89;
32332; 32351; 35,00; 69; 34,90; 4680; 937; 935; 28,21; 4,89;
32382; 32399; 35,00; 69; 34,90; 4680; 937; 937; 28,27; 4,89;
32432; 32447; 35,00; 69; 34,90; 4680; 937; 936; 28,65; 4,91;
32482; 32500; 35,00; 69; 34,90; 4672; 937; 940; 28,98; 4,92;
32533; 32550; 35,00; 69; 34,90; 4680; 937; 936; 29,81; 4,91;
32582; 32598; 35,00; 69; 34,90; 4680; 937; 936; 28,32; 4,87;
32632; 32646; 35,00; 69; 34,90; 4680; 937; 940; 28,02; 4,88;
32682; 32694; 35,00; 69; 34,90; 4680; 937; 936; 28,65; 4,91;
32733; 32742; 35,00; 69; 34,90; 4680; 937; 935; 28,68; 4,87;
32782; 32790; 35,00; 69; 34,90; 4672; 937; 936; 29,21; 4,91;
32833; 32838; 35,00; 69; 34,90; 4680; 937; 936; 29,45; 4,93;
32883; 32902; 35,00; 67; 34,90; 4680; 937; 940; 28,46; 4,89;
32933; 32950; 35,00; 69; 34,90; 4672; 937; 939; 28,18; 4,91;
32982; 32998; 35,00; 67; 34,90; 4680; 937; 940; 28,57; 4,82;
33033; 33046; 35,00; 69; 34,90; 4680; 937; 936; 29,37; 4,87;
33083; 33094; 35,00; 67; 34,90; 4672; 937; 935; 29,92; 4,92;
33133; 33142; 35,00; 69; 34,90; 4680; 937; 940; 29,59; 4,98;
33183; 33190; 35,00; 67; 34,90; 4680; 937; 938; 28,02; 4,82;
33233; 33238; 35,00; 69; 34,90; 4672; 937; 937; 28,60; 4,92;
33283; 33302; 35,00; 67; 34,90; 4680; 937; 935; 29,04; 4,87;
33333; 33350; 35,00; 69; 34,90; 4680; 937; 940; 28,85; 4,89;
33383; 33398; 35,00; 67; 34,90; 4680; 937; 937; 29,32; 4,90;
33433; 33446; 35,00; 69; 34,90; 4680; 937; 939; 29,12; 4,86;
33483; 33494; 35,00; 67; 34,90; 4672; 937; 939; 28,29; 4,92;
33533; 33542; 35,00; 69; 34,90; 4680; 937; 935; 28,71; 4,82;
33583; 33590; 35,00; 69; 34,90; 4680; 937; 936; 28,90; 4,92;
33633; 33638; 35,00; 69; 34,90; 4680; 937; 939; 29,07; 4,93;
33683; 33702; 35,00; 69; 34,90; 4680; 937; 939; 29,90; 4,93;
33733; 33750; 35,00; 69; 34,90; 4680; 937; 939; 28,24; 4,87;
33783; 33798; 35,00; 69; 34,90; 4680; 937; 940; 28,24; 4,84;
33833; 33846; 35,00; 69; 34,90; 4680; 937; 936; 28,71; 4,95;
33883; 33893; 35,00; 69; 34,90; 4680; 937; 940; 28,79; 4,93;
33933; 33941; 35,00; 69; 34,90; 4680; 937; 936; 29,15; 4,92;
33983; 33989; 35,00; 69; 34,90; 4680; 937; 936; 29,68; 4,86;
34033; 34038; 35,00; 69; 34,90; 4680; 937; 939; 28,40; 4,84;
34083; 34101; 35,00; 69; 34,90; 4680; 937; 935; 28,40; 4,89;
34133; 34150; 35,00; 69; 34,90; 4680; 937; 939; 28,35; 4,94;
34183; 34197; 35,00; 69; 34,90; 4680; 937; 939; 29,07; 4,91;
34233; 34245; 35,00; 69; 34,90; 4680; 937; 937; 30,03; 4,88;
34283; 34293; 35,00; 69; 34,90; 4680; 937; 940; 28,98; 4,92;
34333; 34341; 35,00; 69; 34,90; 4680; 937; 939; 27,80; 4,87;
34383; 34389; 35,00; 69; 34,90; 4680; 937; 935; 28,27; 4,89;
34433; 34453; 35,00; 69; 34,90; 4680; 937; 935; 28,82; 4,85;
34483; 34501; 35,00; 69; 34,90; 4680; 937; 936; 29,12; 4,93;
34533; 34549; 35,00; 69; 34,90; 4680; 937; 937; 29,15; 4,99;
34583; 34597; 35,00; 69; 34,90; 4680; 937; 940; 29,15; 4,87;
34633; 34645; 35,00; 69; 34,90; 4680; 937; 939; 28,24; 4,87;
34683; 34693; 35,00; 69; 34,90; 4680; 937; 940; 28,24; 4,89;
34733; 34741; 35,00; 69; 34,90; 4680; 937; 936; 28,96; 4,88;
34783; 34800; 35,00; 69; 34,90; 4680; 937; 937; 29,37; 4,94;
34833; 34848; 35,00; 69; 34,90; 4680; 937; 936; 29,70; 4,88;
34883; 34896; 35,00; 69; 34,90; 4680; 937; 937; 28,32; 4,83;
34933; 34944; 35,00; 69; 34,90; 4680; 937; 935; 28,13; 4,95;
34983; 34992; 35,00; 69; 34,90; 4687; 937; 939; 28,68; 4,90;
35033; 35040; 35,00; 69; 34,90; 4680; 937; 935; 28,79; 4,87;
35083; 35088; 35,00; 69; 34,90; 4680; 937; 935; 29,26; 4,92;
35133; 35152; 35,00; 69; 34,90; 4680; 937; 935; 29,48; 4,83;
35183; 35200; 35,00; 69; 34,90; 4672; 937; 936; 28,54; 4,94;
35233; 35248; 35,00; 69; 34,90; 4680; 937; 936; 28,65; 4,97;
35283; 35296; 35,00; 69; 34,90; 4680; 937; 940; 28,46; 4,89;
35333; 35344; 35,00; 69; 34,90; 4680; 937; 936; 29,21; 4,85;
35383; 35392; 35,00; 69; 34,90; 4680; 937; 938; 30,17; 4,95;
35433; 35440; 35,00; 69; 34,90; 4687; 937; 936; 28,90; 4,93;
35483; 35488; 35,00; 69; 34,90; 4680; 937; 937; 28,27; 4,98;
35533; 35552; 35,00; 69; 34,90; 4687; 937; 936; 28,38; 4,85;
35583; 35600; 35,00; 69; 34,90; 4680; 937; 935; 28,82; 4,91;
35633; 35648; 35,00; 67; 34,90; 4680; 937; 938; 29,01; 4,89;
35683; 35696; 35,00; 69; 34,90; 4680; 937; 939; 29,29; 4,88;
35733; 35744; 35,00; 67; 34,90; 4680; 937; 935; 29,26; 4,95;
35783; 35792; 35,00; 69; 34,90; 4680; 937; 939; 28,35; 4,97;
35833; 35840; 35,00; 67; 34,90; 4687; 937; 938; 28,24; 4,91;
35883; 35888; 35,00; 69; 34,90; 4680; 937; 935; 28,82; 4,94;
35933; 35952; 35,00; 67; 34,90; 4680; 937; 936; 29,15; 4,92;
35983; 36000; 35,00; 69; 34,90; 4680; 937; 939; 29,79; 4,89;
36033; 36048; 35,00; 67; 34,90; 4680; 937; 936; 28,93; 4,87;
36083; 36096; 35,00; 69; 34,90; 4680; 937; 936; 28,13; 4,87;
36133; 36144; 35,00; 67; 34,90; 4680; 937; 936; 28,76; 4,93;
36183; 36192; 35,00; 69; 34,90; 4687; 937; 935; 28,60; 4,94;
36233; 36240; 35,00; 67; 34,90; 4687; 937; 936; 28,87; 4,98;
36283; 36288; 35,00; 69; 34,90; 4687; 937; 939; 29,45; 4,92;
36333; 36352; 35,00; 67; 34,90; 4680; 937; 936; 29,21; 4,87;
36383; 36399; 35,00; 69; 34,90; 4680; 937; 936; 28,29; 4,88;
36433; 36448; 35,00; 69; 34,90; 4680; 937; 935; 28,16; 4,95;
36483; 36496; 35,00; 69; 34,90; 4680; 937; 936; 28,49; 4,87;
36533; 36544; 35,00; 69; 34,90; 4680; 937; 937; 29,37; 4,91;
36583; 36592; 35,00; 69; 34,90; 4680; 937; 938; 30,15; 4,99;
36633; 36640; 35,00; 69; 34,90; 4687; 937; 939; 29,26; 4,93;
36683; 36701; 35,00; 69; 34,90; 4680; 937; 937; 28,05; 4,89;
36733; 36749; 35,00; 69; 34,90; 4680; 937; 936; 28,32; 4,90;
36783; 36798; 35,00; 69; 34,90; 4680; 937; 940; 28,79; 4,89;
36833; 36846; 35,00; 69; 34,90; 4687; 937; 935; 28,82; 4,88;
36883; 36893; 35,00; 69; 34,90; 4687; 937; 935; 29,04; 4,93;
36933; 36941; 35,00; 69; 34,90; 4687; 937; 938; 29,12; 4,85;
36983; 36989; 35,00; 69; 34,90; 4680; 937; 936; 28,57; 4,90;
37033; 37051; 35,00; 69; 34,90; 4680; 937; 935; 28,38; 4,89;
37083; 37099; 35,00; 69; 34,90; 4687; 937; 942; 28,68; 4,94;
37133; 37147; 35,00; 69; 34,90; 4680; 937; 938; 29,12; 4,93;
37183; 37195; 35,00; 69; 34,90; 4687; 937; 937; 29,81; 4,90;
37233; 37243; 35,00; 69; 34,90; 4680; 937; 936; 28,79; 4,93;
37283; 37291; 35,00; 69; 34,90; 4687; 937; 935; 28,05; 4,89;
37333; 37339; 35,00; 69; 34,90; 4680; 937; 940; 28,02; 4,91;
37383; 37403; 35,00; 69; 34,90; 4687; 937; 936; 28,49; 4,93;
37433; 37451; 35,00; 69; 34,90; 4687; 937; 936; 28,93; 4,97;
37483; 37499; 35,00; 69; 34,90; 4687; 937; 936; 29,37; 4,93;
37533; 37547; 35,00; 69; 34,90; 4687; 937; 936; 28,79; 4,91;
37583; 37595; 35,00; 69; 34,90; 4687; 937; 940; 28,43; 4,91;
37633; 37643; 35,00; 69; 34,90; 4687; 937; 940; 28,13; 4,93;
37683; 37691; 35,00; 69; 34,90; 4687; 937; 934; 28,40; 4,93;
37733; 37739; 35,00; 69; 34,90; 4687; 937; 939; 29,56; 4,90;
37783; 37803; 35,00; 69; 34,90; 4687; 937; 935; 29,81; 4,87;
37833; 37851; 35,00; 69; 34,90; 4687; 937; 935; 29,34; 4,97;
37883; 37899; 35,00; 69; 34,90; 4680; 937; 935; 28,18; 4,87;
37933; 37947; 35,00; 69; 34,90; 4680; 937; 935; 28,27; 4,89;
37983; 37995; 35,00; 69; 34,90; 4687; 937; 935; 28,82; 4,86;
38033; 38043; 35,00; 69; 34,90; 4687; 937; 939; 28,90; 4,87;
38083; 38091; 35,00; 69; 34,90; 4680; 937; 940; 29,23; 4,89;
38133; 38139; 35,00; 69; 34,90; 4687; 937; 936; 29,12; 4,93;
38183; 38203; 35,00; 69; 34,90; 4687; 937; 940; 29,01; 4,94;
38233; 38251; 35,00; 69; 34,90; 4680; 937; 935; 29,79; 4,89;
38283; 38299; 35,00; 67; 34,90; 4687; 937; 940; 28,46; 4,89;
38333; 38347; 35,00; 69; 34,90; 4680; 937; 936; 28,43; 4,92;
38383; 38395; 35,00; 67; 34,90; 4687; 937; 938; 28,13; 4,98;
38433; 38443; 35,00; 69; 34,90; 4687; 937; 940; 29,12; 4,92;
38483; 38491; 35,00; 67; 34,90; 4687; 937; 937; 29,04; 4,89;
38533; 38539; 35,00; 69; 34,90; 4680; 937; 934; 29,23; 4,87;
