Monitoramento e Diagnóstico - ECU v2.0

Data: 04/06/2016
Hora: 11:27

Versão da aplicação: 2.6.5.0
Firmware Gerenciamento: 1.5.5
Firmware Sincronismo: 1.2.8
Firmware Comunicação: 1.3.1

Ensaio para identificação do sistema 'veículo+ECUv2'
Entrada u(t): Ref de Torque (pedal)
Saída y(t): Velocidade (km/h)
Taxa de amostragem (ms): 100
Tempo de medição (s): 60
Instante do degrau (s): 5
Amplitude do degrau: 35
Marcha Engatada: 3
Modo de operação: Normal
Temperatura do Motor: 90,10ºC

t0_Aquisicao(ms); tf_Aquisicao(ms); RefTorque; Veloc(km/h); RefTorque (ECU); Rotacao; RefVB; VB; MAP(kPa); Tinj(ms);
58532; 58548; 35,00; 103; 34,90; 4975; 937; 936; 27,27; 4,77;
58632; 58644; 35,00; 103; 34,90; 4975; 937; 935; 28,32; 4,75;
58732; 58741; 35,00; 103; 34,90; 4966; 937; 936; 28,87; 4,71;
58832; 58836; 35,00; 103; 34,90; 4966; 937; 940; 27,35; 4,80;
58932; 58948; 35,00; 103; 34,90; 4966; 937; 939; 28,57; 4,81;
59032; 59045; 35,00; 103; 34,90; 4975; 937; 936; 27,88; 4,76;
59132; 59141; 35,00; 103; 34,90; 4975; 937; 936; 27,80; 4,76;
59232; 59237; 35,00; 102; 34,90; 4975; 937; 939; 28,74; 4,71;
59332; 59349; 35,00; 103; 34,90; 4966; 937; 940; 27,13; 4,74;
59432; 59445; 35,00; 102; 34,90; 4975; 937; 936; 27,60; 4,76;
59532; 59541; 35,00; 103; 34,90; 4975; 937; 939; 28,60; 4,79;
59632; 59637; 35,00; 102; 34,90; 4975; 937; 939; 27,58; 4,74;
59732; 59749; 35,00; 103; 34,90; 4966; 937; 939; 28,02; 4,73;
59832; 59845; 35,00; 103; 34,90; 4975; 937; 940; 28,02; 4,74;
59932; 59941; 35,00; 103; 34,90; 4975; 937; 936; 27,44; 4,74;

